Question,Answer
A point has one dimension.,False
A line has one dimension.,True
A plane has two dimensions.,True
A line segment has two endpoints.,True
A ray has two endpoints.,False
Two lines that meet at a point are called intersecting lines.,True
Two lines that never meet are called parallel lines.,True
A polygon is a closed figure formed by line segments.,True
A triangle has four sides.,False
A quadrilateral has four sides.,True
A pentagon has five sides.,True
A hexagon has six sides.,True
A heptagon has seven sides.,True
An octagon has eight sides.,True
A circle is a closed curved figure.,True
The distance around a circle is called radius.,False
Half of the diameter of a circle is called radius.,True
A line touching a circle at only one point is called tangent.,True
The corner point of a polygon is called vertex.,True
The line joining two vertices of a polygon is called diagonal.,True
An angle of 90 degrees is called a right angle.,True
An angle less than 90 degrees is called an acute angle.,True
An angle greater than 90 degrees is called an obtuse angle.,True
A straight angle measures 180 degrees.,True
A full rotation measures 360 degrees.,True
Two rays with a common endpoint form an angle.,True
A triangle with all sides equal is called equilateral.,True
A triangle with two sides equal is called scalene.,False
A triangle with no sides equal is called scalene.,True
A triangle with one right angle is called right-angled.,True
A triangle with all angles less than 90 degrees is called acute.,True
A triangle with one angle greater than 90 degrees is called obtuse.,True
A quadrilateral with four right angles is called rectangle.,True
A quadrilateral with four right angles and all sides equal is called square.,True
The space enclosed by a polygon is called perimeter.,False
The distance around a polygon is called perimeter.,True
The number of sides in a hexagon is seven.,False
The number of sides in a heptagon is seven.,True
The number of sides in an octagon is eight.,True
A polygon with unequal sides and angles is called regular.,False
A circle has vertices.,False
The diameter of a circle is twice its radius.,True
A polygon with three sides is called triangle.,True
A polygon with four sides is called pentagon.,False
A polygon with five sides is called pentagon.,True
A polygon with six sides is called hexagon.,True
The distance from centre to circumference is called diameter.,False
A line joining any two non-adjacent vertices of a polygon is called diagonal.,True
All angles in a triangle add up to 180 degrees.,True
All angles in a quadrilateral add up to 360 degrees.,True
