Question,Answer
A decimal number has a whole part and a fractional part.,True
0.5 is read as “five tenths”.,True
0.75 is greater than 0.7,True
0.25 is equal to 1/4,True
0.1 is greater than 0.01,True
0.3 + 0.2 = 0.5,True
0.6 – 0.4 = 0.3,False
0.4 – 0.1 = 0.3,True
0.7 × 0.2 = 0.14,True
0.5 ÷ 0.1 = 5,True
Decimals can be converted to fractions.,True
Fractions can be converted to decimals.,True
0.33 = 33/100,True
0.25 × 4 = 1,True
0.5 × 0.5 = 0.25,True
Adding 0.4 + 0.25 = 0.65,True
Subtracting 0.6 – 0.3 = 0.2,False
Subtracting 0.6 – 0.3 = 0.3,True
0.2 ÷ 0.2 = 1,True
0.3 ÷ 0.1 = 3,True
0.75 + 0.25 = 1,True
0.6 + 0.4 = 0.9,False
0.5 + 0.25 = 0.75,True
0.125 = 1/8,True
0.6 × 10 = 6,True
0.07 × 10 = 0.7,True
0.1 × 10 = 1,True
0.3 × 100 = 30,True
0.04 × 100 = 4,True
0.5 ÷ 10 = 0.05,True
0.25 ÷ 5 = 0.05,True
0.75 ÷ 3 = 0.25,True
0.1 ÷ 2 = 0.05,True
0.2 ÷ 0.2 = 1,True
0.5 ÷ 0.5 = 1,True
0.4 ÷ 0.2 = 2,True
0.03 ÷ 0.01 = 3,True
0.3 + 0.03 = 0.33,True
0.7 – 0.2 = 0.5,True
0.6 – 0.2 = 0.4,True
0.8 – 0.3 = 0.6,False
0.25 × 4 = 1,True
0.2 × 5 = 1,True
0.1 × 10 = 1,True
0.01 × 100 = 1,True
0.5 ÷ 0.25 = 2,True
0.9 ÷ 0.3 = 3,True
0.8 ÷ 0.4 = 2,True
0.7 ÷ 0.1 = 7,True
0.25 + 0.5 = 0.75,True
0.4 + 0.35 = 0.75,True
0.125 + 0.375 = 0.5,True
