Question,Answer
Match the following gases with their percentage in air,"A. Nitrogen - 1. ~78%
B. Oxygen - 2. ~21%
C. Carbon Dioxide - 3. ~0.04%
D. Argon - 4. ~0.93%
E. Other Gases - 5. Trace Amount"
Match the following components of air with their role,"A. Oxygen - 1. Respiration
B. Carbon Dioxide - 2. Photosynthesis
C. Nitrogen - 3. Plant Growth (after fixation)
D. Water Vapour - 4. Causes Rain and Humidity
E. Dust Particles - 5. Helps in Cloud Formation"
Match the following living beings with gas used in respiration,"A. Humans - 1. Oxygen
B. Fish - 2. Dissolved Oxygen
C. Plants (night) - 1. Oxygen
D. Insects - 1. Oxygen
E. Aquatic Plants - 2. Dissolved Oxygen"
Match the following processes with gas involved,"A. Breathing - 1. Oxygen In, Carbon Dioxide Out
B. Photosynthesis - 2. Carbon Dioxide In, Oxygen Out
C. Combustion - 3. Uses Oxygen
D. Respiration - 1. Oxygen In, Carbon Dioxide Out
E. Decay - 3. Uses Oxygen"
Match the following with property of air,"A. Air Occupies Space - 1. Inflated Balloon
B. Air Has Mass - 2. Weighing Inflated vs Deflated Balloon
C. Air Exerts Pressure - 3. Suction Cup Sticks
D. Moving Air - 4. Wind
E. Air is Compressible - 5. Air in Tyres"
Match the following layers with height (basic idea),"A. Troposphere - 1. Weather Changes
B. Stratosphere - 2. Ozone Layer Present
C. Mesosphere - 3. Meteors Burn
D. Thermosphere - 4. Auroras Occur
E. Exosphere - 5. Outermost Layer"
Match the following with causes of air pollution,"A. Vehicle Smoke - 1. Exhaust Gases
B. Factory Emissions - 2. Industrial Pollution
C. Burning Garbage - 3. Toxic Smoke
D. Dust from Construction - 4. Particulate Matter
E. Forest Fires - 5. Smoke and Ash"
Match the following effects with air pollution,"A. Breathing Problems - 1. Health Effect
B. Acid Rain - 2. Environmental Damage
C. Global Warming - 3. Climate Change
D. Smog - 4. Reduced Visibility
E. Damage to Plants - 2. Environmental Damage"
Match the following with methods to reduce air pollution,"A. Planting Trees - 1. Increases Oxygen
B. Using Public Transport - 2. Reduces Vehicle Emissions
C. Using Clean Fuels - 3. Less Smoke
D. Avoid Burning Waste - 4. Reduces Toxic Gases
E. Filters in Factories - 5. Reduces Industrial Smoke"
Match the following gases with their special role,"A. Oxygen - 1. Supports Combustion
B. Carbon Dioxide - 2. Used by Plants
C. Nitrogen - 3. Dilutes Oxygen, Prevents Fast Burning
D. Ozone - 4. Protects from UV Rays
E. Helium - 5. Used in Balloons"
Match the following with sources of oxygen,"A. Plants - 1. Photosynthesis
B. Algae - 1. Photosynthesis
C. Forests - 1. Major Oxygen Producers
D. Aquatic Plants - 1. Dissolved Oxygen Source
E. Phytoplankton - 1. Major Oxygen Producers"
Match the following weather terms with meaning,"A. Humidity - 1. Amount of Water Vapour in Air
B. Wind - 2. Moving Air
C. Breeze - 3. Gentle Wind
D. Storm - 4. Strong Wind with Rain
E. Fog - 5. Clouds near Ground"
Match the following with air in daily life,"A. Tyres Filled with Air - 1. Shows Air Occupies Space
B. Parachute - 2. Air Resistance
C. Kite Flying - 3. Moving Air (Wind)
D. Breathing - 4. Need of Oxygen
E. Inflated Balloon - 5. Air Has Volume"
Match the following pollutants with type,"A. Smoke - 1. Gaseous/Particulate Pollutant
B. Carbon Monoxide - 2. Poisonous Gas
C. Sulphur Dioxide - 3. Causes Acid Rain
D. Nitrogen Oxides - 3. Causes Acid Rain
E. Dust - 1. Particulate Pollutant"
Match the following with air-related safety,"A. Oxygen Cylinder - 1. Helps in Breathing
B. Mask - 2. Filters Polluted Air
C. Chimney - 3. Releases Smoke Safely
D. Ventilation - 4. Fresh Air Circulation
E. Fire Extinguisher - 5. Controls Fire (cuts oxygen)"
