Question,Answer
Match the following materials with property,"A. Iron - 1. Magnetic
B. Steel - 1. Magnetic
C. Wood - 2. Non-magnetic
D. Plastic - 2. Non-magnetic
E. Aluminium - 2. Non-magnetic"
Match the following poles with characteristic,"A. North Pole - 1. Repels North, Attracts South
B. South Pole - 1. Repels South, Attracts North
C. Like Poles - 2. Repel
D. Unlike Poles - 3. Attract
E. Magnet Center - 4. Weak Magnetic Force"
Match the following magnets with type,"A. Bar Magnet - 1. Permanent
B. Horseshoe Magnet - 1. Permanent
C. Temporary Magnet - 2. Only magnetic in presence of field
D. Electromagnet - 3. Magnetic by electricity
E. Needle - 1. Permanent"
Match the following objects with effect of magnet,"A. Nail - 1. Attracted
B. Paper Clip - 1. Attracted
C. Copper Coin - 2. Not Attracted
D. Plastic Spoon - 2. Not Attracted
E. Iron Pin - 1. Attracted"
Match the following magnetic uses with example,"A. Compass - 1. Shows Direction
B. MRI - 2. Medical Imaging
C. Crane Magnet - 3. Lifts Heavy Iron
D. Electric Bell - 4. Uses Electromagnet
E. Maglev Train - 5. Magnetic Levitation"
Match the following poles with interaction,"A. North & North - 1. Repel
B. South & South - 1. Repel
C. North & South - 2. Attract
D. Magnet & Iron - 2. Attract
E. Magnet & Paper - 3. No Effect"
Match the following materials with attraction type,"A. Iron - 1. Strong Attraction
B. Steel - 1. Strong Attraction
C. Aluminum - 2. Weak/No Attraction
D. Plastic - 2. Weak/No Attraction
E. Wood - 2. Weak/No Attraction"
Match the following magnets with shape,"A. Bar Magnet - 1. Rectangular
B. Horseshoe Magnet - 2. U-Shaped
C. Needle - 3. Thin & Pointed
D. Electromagnet - 4. Coil
E. Temporary Magnet - 1. Bar or Flexible"
Match the following with domain theory,"A. Magnetic Domains - 1. Small regions with aligned atoms
B. Alignment - 2. Produces Magnetism
C. Demagnetization - 3. Randomizes domains
D. Temporary Magnet - 4. Domains align temporarily
E. Permanent Magnet - 5. Domains aligned permanently"
Match the following with magnetic field observation,"A. Iron Filings - 1. Shows pattern of field
B. Compass Needle - 2. Points along field
C. Bar Magnet - 3. Creates magnetic field
D. Horseshoe Magnet - 3. Creates magnetic field
E. Coil with Current - 3. Creates magnetic field"
Match the following poles with use,"A. North Pole - 1. Compass Alignment
B. South Pole - 1. Compass Alignment
C. Magnetic Needle - 1. Navigation
D. Electromagnet - 2. Lifting Objects
E. Horseshoe Magnet - 2. Lifting Objects"
Match the following materials with magnetism,"A. Steel Pin - 1. Retains Magnetism
B. Iron Nail - 1. Attracted, may retain
C. Copper Ring - 2. Non-magnetic
D. Wood Block - 2. Non-magnetic
E. Aluminum Plate - 2. Non-magnetic"
Match the following phenomena with example,"A. Attraction - 1. Paper Clip to Magnet
B. Repulsion - 2. Like Poles Push
C. Induced Magnetism - 3. Iron Rod Near Magnet
D. Demagnetization - 4. Heating Magnet
E. Magnetic Levitation - 5. Maglev Train"
Match the following magnets with source,"A. Permanent Magnet - 1. Naturally Magnetic
B. Temporary Magnet - 2. Magnetic in field
C. Electromagnet - 3. Electric Current
D. Bar Magnet - 1. Permanent
E. Horseshoe Magnet - 1. Permanent"
Match the following objects with magnetic effect,"A. Paper - 1. Not Attracted
B. Iron Nail - 2. Attracted
C. Steel Pin - 2. Attracted
D. Plastic Spoon - 1. Not Attracted
E. Copper Coin - 1. Not Attracted"
