Question,Answer
Match the following organisms with their habitat,"A. Fish - 1. Water
B. Frog - 1. Water and Land
C. Camel - 2. Desert
D. Tiger - 3. Forest
E. Penguin - 4. Polar Regions"
Match the following organisms with their mode of nutrition,"A. Sunflower - 1. Autotroph
B. Grass - 1. Autotroph
C. Lion - 2. Carnivore
D. Cow - 3. Herbivore
E. Bear - 4. Omnivore"
Match the following animals with their adaptation,"A. Camel - 1. Stores Water and Has Humps
B. Polar Bear - 2. Thick Fur and Fat for Cold
C. Fish - 3. Gills for Breathing
D. Frog - 4. Webbed Feet
E. Desert Lizard - 5. Camouflage and Water Conservation"
Match the following plants with their type,"A. Rose - 1. Flowering Plant
B. Fern - 2. Non-flowering Plant
C. Mango - 1. Flowering Plant
D. Moss - 2. Non-flowering Plant
E. Sunflower - 1. Flowering Plant"
Match the following organisms with group,"A. Grasshopper - 1. Insect
B. Spider - 2. Arachnid
C. Snake - 3. Reptile
D. Frog - 4. Amphibian
E. Dog - 5. Mammal"
Match the following adaptations with examples,"A. Cactus - 1. Stores Water
B. Water Lily - 2. Floating Leaves
C. Chameleon - 3. Camouflage
D. Duck - 4. Webbed Feet
E. Eagle - 5. Sharp Eyesight"
Match the following organisms with the environment they live in,"A. Polar Bear - 1. Arctic
B. Camel - 2. Desert
C. Fish - 3. Aquatic
D. Tiger - 4. Forest
E. Frog - 3. Aquatic and Land"
Match the following plants with reproduction type,"A. Rose - 1. Sexual (Seeds)
B. Potato - 2. Asexual (Tuber)
C. Bryophyllum - 3. Asexual (Leaf Buds)
D. Mango - 1. Sexual (Seeds)
E. Sugarcane - 2. Asexual (Stem Cutting)"
Match the following animals with their diet,"A. Lion - 1. Carnivore
B. Cow - 2. Herbivore
C. Bear - 3. Omnivore
D. Deer - 2. Herbivore
E. Tiger - 1. Carnivore"
Match the following plants with their habitat,"A. Cactus - 1. Desert
B. Lotus - 2. Aquatic
C. Mangrove - 3. Coastal
D. Oak - 4. Forest
E. Sunflower - 4. Field"
Match the following organisms with their characteristic,"A. Snake - 1. Cold-blooded, Scaly
B. Dog - 2. Warm-blooded, Hairy
C. Fish - 3. Cold-blooded, Gills
D. Frog - 4. Cold-blooded, Amphibian
E. Eagle - 5. Warm-blooded, Sharp Vision"
Match the following adaptations with function,"A. Webbed Feet - 1. Swimming
B. Humps - 2. Water Storage
C. Thick Fur - 3. Cold Protection
D. Camouflage - 4. Hide from Predators
E. Sharp Claws - 5. Hunting"
Match the following organisms with their kingdom,"A. Grass - 1. Plantae
B. Rose - 1. Plantae
C. Lion - 2. Animalia
D. Frog - 2. Animalia
E. Mushroom - 3. Fungi"
Match the following organisms with environment type,"A. Fish - 1. Aquatic
B. Camel - 2. Desert
C. Polar Bear - 3. Arctic
D. Tiger - 4. Forest
E. Water Lily - 1. Aquatic"
Match the following animals with locomotion,"A. Fish - 1. Swimming
B. Bird - 2. Flying
C. Snake - 3. Slithering
D. Frog - 4. Jumping
E. Elephant - 5. Walking"
