Question,Answer
Match the following bones with their location,"A. Femur - 1. Thigh
B. Humerus - 2. Upper Arm
C. Tibia - 3. Leg
D. Radius - 4. Forearm
E. Skull - 5. Head"
Match the following joints with their type,"A. Knee - 1. Hinge Joint
B. Elbow - 1. Hinge Joint
C. Shoulder - 2. Ball and Socket Joint
D. Hip - 2. Ball and Socket Joint
E. Neck - 3. Pivot Joint"
Match the following muscles with their function,"A. Biceps - 1. Flexes Arm
B. Triceps - 2. Extends Arm
C. Quadriceps - 3. Extends Leg
D. Hamstring - 4. Flexes Leg
E. Diaphragm - 5. Helps in Breathing"
Match the following bones with their characteristic,"A. Spine - 1. Supports Body and Protects Spinal Cord
B. Ribs - 2. Protects Heart and Lungs
C. Skull - 3. Protects Brain
D. Pelvis - 4. Supports Weight and Attachment of Legs
E. Clavicle - 5. Connects Shoulder to Sternum"
Match the following joints with movement,"A. Hinge Joint - 1. Forward and Backward
B. Ball and Socket Joint - 2. All Directions
C. Pivot Joint - 3. Rotation
D. Fixed Joint - 4. No Movement
E. Gliding Joint - 5. Sliding Movement"
Match the following bones with type,"A. Femur - 1. Long Bone
B. Humerus - 1. Long Bone
C. Carpals - 2. Short Bone
D. Sternum - 3. Flat Bone
E. Vertebra - 4. Irregular Bone"
Match the following muscles with type,"A. Skeletal Muscle - 1. Voluntary
B. Smooth Muscle - 2. Involuntary
C. Cardiac Muscle - 2. Involuntary
D. Biceps - 1. Voluntary
E. Diaphragm - 2. Involuntary"
Match the following bones with function,"A. Femur - 1. Support and Movement
B. Humerus - 1. Support and Movement
C. Skull - 2. Protection
D. Ribs - 2. Protection
E. Spine - 2. Protection and Support"
Match the following muscles with location,"A. Biceps - 1. Upper Arm
B. Triceps - 2. Upper Arm
C. Quadriceps - 3. Front Thigh
D. Hamstring - 4. Back Thigh
E. Diaphragm - 5. Chest"
Match the following joints with example,"A. Knee - 1. Hinge Joint
B. Elbow - 1. Hinge Joint
C. Shoulder - 2. Ball and Socket Joint
D. Hip - 2. Ball and Socket Joint
E. Neck - 3. Pivot Joint"
Match the following bones with part of skeleton,"A. Skull - 1. Axial Skeleton
B. Spine - 1. Axial Skeleton
C. Ribs - 1. Axial Skeleton
D. Pelvis - 2. Appendicular Skeleton
E. Femur - 2. Appendicular Skeleton"
Match the following muscles with type of action,"A. Biceps - 1. Flexor
B. Triceps - 2. Extensor
C. Quadriceps - 2. Extensor
D. Hamstring - 1. Flexor
E. Diaphragm - 3. Breathing Muscle"
Match the following body parts with bones,"A. Arm - 1. Humerus, Radius, Ulna
B. Leg - 2. Femur, Tibia, Fibula
C. Chest - 3. Ribs and Sternum
D. Head - 4. Skull
E. Spine - 5. Vertebrae"
Match the following muscles with movement,"A. Biceps - 1. Flexes Arm
B. Triceps - 2. Extends Arm
C. Quadriceps - 3. Extends Leg
D. Hamstring - 4. Flexes Leg
E. Diaphragm - 5. Helps in Breathing"
Match the following joints with function,"A. Hinge Joint - 1. Movement in One Direction
B. Ball and Socket Joint - 2. Movement in All Directions
C. Pivot Joint - 3. Rotation
D. Fixed Joint - 4. No Movement
E. Gliding Joint - 5. Sliding Motion"
