Question,Answer
Match the following changes with their type,"A. Melting of Ice - 1. Physical Change
B. Burning of Paper - 2. Chemical Change
C. Boiling Water - 1. Physical Change
D. Rusting of Iron - 2. Chemical Change
E. Chopping Wood - 1. Physical Change"
Match the following with examples of physical change,"A. Freezing Water - 1. Physical Change
B. Dissolving Sugar in Water - 1. Physical Change
C. Breaking Glass - 1. Physical Change
D. Cutting Paper - 1. Physical Change
E. Stretching Rubber - 1. Physical Change"
Match the following with examples of chemical change,"A. Cooking Food - 2. Chemical Change
B. Burning Candle - 2. Chemical Change
C. Ripening of Fruit - 2. Chemical Change
D. Rusting Iron - 2. Chemical Change
E. Baking Cake - 2. Chemical Change"
Match the following materials with change type,"A. Ice to Water - 1. Physical Change
B. Sugar Caramelization - 2. Chemical Change
C. Boiling Milk - 1. Physical Change
D. Silver Tarnishing - 2. Chemical Change
E. Folding Paper - 1. Physical Change"
Match the following changes with reversibility,"A. Melting - 1. Reversible
B. Evaporation - 1. Reversible
C. Burning Wood - 2. Irreversible
D. Rusting - 2. Irreversible
E. Stretching Rubber - 1. Reversible"
Match the following changes with energy effect,"A. Melting Ice - 1. Absorbs Heat
B. Freezing Water - 2. Releases Heat
C. Burning Paper - 3. Releases Heat
D. Photosynthesis - 1. Absorbs Energy
E. Respiration - 2. Releases Energy"
Match the following processes with examples,"A. Dissolving Salt in Water - 1. Physical Change
B. Digesting Food - 2. Chemical Change
C. Condensation of Steam - 1. Physical Change
D. Fermentation of Milk - 2. Chemical Change
E. Breaking Stick - 1. Physical Change"
Match the following with type of change in food,"A. Cooking Rice - 2. Chemical Change
B. Freezing Ice Cream - 1. Physical Change
C. Burning Toast - 2. Chemical Change
D. Boiling Egg - 2. Chemical Change
E. Chopping Vegetables - 1. Physical Change"
Match the following changes with temperature effect,"A. Melting Ice - 1. Absorbs Heat
B. Freezing Water - 2. Releases Heat
C. Boiling Water - 1. Absorbs Heat
D. Condensation of Water - 2. Releases Heat
E. Burning Candle - 1. Absorbs and Releases Heat"
Match the following processes with reversibility,"A. Dissolving Sugar - 1. Reversible
B. Burning Paper - 2. Irreversible
C. Rusting Iron - 2. Irreversible
D. Melting Wax - 1. Reversible
E. Folding Cloth - 1. Reversible"
Match the following materials with chemical reaction,"A. Iron Rusting - 1. Oxidation
B. Wood Burning - 2. Combustion
C. Baking Cake - 3. Cooking Reaction
D. Milk Souring - 4. Fermentation
E. Candle Burning - 2. Combustion"
Match the following changes with observation,"A. Ice Melting - 1. Change in Shape
B. Sugar Dissolving - 2. Disappears in Water
C. Rusting - 3. Color Change
D. Cooking Food - 4. New Substance Forms
E. Breaking Pencil - 1. Change in Shape"
Match the following with effect on material,"A. Cutting Paper - 1. No New Substance
B. Burning Wood - 2. New Substance Formed
C. Melting Butter - 1. No New Substance
D. Fermenting Milk - 2. New Substance Formed
E. Boiling Water - 1. No New Substance"
Match the following with change category,"A. Physical Change - 1. Shape, Size, State Change
B. Chemical Change - 2. New Substance Formed
C. Evaporation - 1. Physical Change
D. Rusting - 2. Chemical Change
E. Chopping Vegetables - 1. Physical Change"
