Question,Answer
Match the following types of motion with example,"A. Linear Motion - 1. Car on road
B. Circular Motion - 2. Wheel of a bicycle
C. Oscillatory Motion - 3. Pendulum
D. Random Motion - 4. Movement of dust particles
E. Rotational Motion - 5. Spinning top"
Match the following instruments with what they measure,"A. Meter Scale - 1. Length
B. Measuring Tape - 1. Length
C. Vernier Calipers - 2. Small Lengths/Precision
D. Odometer - 3. Distance travelled by vehicle
E. Stopwatch - 4. Time"
Match the following terms with their definition,"A. Speed - 1. Distance covered per unit time
B. Velocity - 2. Speed with direction
C. Acceleration - 3. Rate of change of velocity
D. Distance - 4. How much ground is covered
E. Displacement - 5. Change in position"
Match the following objects with type of motion,"A. Clock Pendulum - 1. Oscillatory
B. Earth Around Sun - 2. Circular
C. Ball Rolling on Floor - 3. Linear
D. Spinning Fan - 4. Rotational
E. Butterfly Flying Randomly - 5. Random"
Match the following units with quantity,"A. Meter - 1. Length
B. Kilometer - 1. Length
C. Second - 2. Time
D. Hour - 2. Time
E. Kilometer per Hour - 3. Speed"
Match the following motions with speed type,"A. Uniform Motion - 1. Same speed throughout
B. Non-uniform Motion - 2. Speed changes
C. Circular Motion - 3. Speed may be uniform or non-uniform
D. Oscillatory Motion - 3. Speed may be uniform or non-uniform
E. Linear Motion - 1. Can be uniform or non-uniform"
Match the following tools with their use,"A. Meter Scale - 1. Measure small length
B. Measuring Tape - 2. Measure long length
C. Odometer - 3. Distance travelled by vehicle
D. Vernier Calipers - 4. Precision measurement
E. Stopwatch - 5. Measure time"
Match the following with type of distance,"A. Straight Line - 1. Displacement
B. Path Travelled - 2. Distance
C. Ground Covered - 2. Distance
D. Shortest Distance - 1. Displacement
E. Circuit Path - 2. Distance"
Match the following with type of velocity,"A. Constant Velocity - 1. Magnitude and direction same
B. Variable Velocity - 2. Magnitude or direction changes
C. Zero Velocity - 3. Object at rest
D. Positive Velocity - 4. Moving in forward direction
E. Negative Velocity - 5. Moving in backward direction"
Match the following motions with cause,"A. Linear Motion - 1. Force applied
B. Circular Motion - 2. Centering force
C. Oscillatory Motion - 3. Restoring force
D. Random Motion - 4. Irregular forces
E. Rotational Motion - 5. Torque or spinning"
Match the following distances with instrument,"A. Small Length - 1. Meter Scale
B. Long Length - 2. Measuring Tape
C. Vehicle Travelled - 3. Odometer
D. Diameter of Small Object - 4. Vernier Calipers
E. Time Taken - 5. Stopwatch"
Match the following objects with motion,"A. Car on Road - 1. Linear Motion
B. Wheel of Cycle - 2. Circular Motion
C. Pendulum - 3. Oscillatory Motion
D. Spinning Top - 4. Rotational Motion
E. Dust Particle - 5. Random Motion"
Match the following with SI unit,"A. Length - 1. Meter
B. Time - 2. Second
C. Mass - 3. Kilogram
D. Speed - 4. Meter/Second
E. Acceleration - 5. Meter/Second²"
Match the following motions with property,"A. Linear - 1. Straight path
B. Circular - 2. Fixed radius
C. Oscillatory - 3. Back and forth
D. Rotational - 4. Spins about axis
E. Random - 5. Irregular path"
Match the following types of distance with example,"A. Displacement - 1. Shortest path from start to end
B. Distance Travelled - 2. Road path taken by car
C. Path Length - 2. Distance along track
D. Circuit Travel - 2. Loop path
E. Straight Road - 1. Direct path"
