Question,Answer
Match the following components with their symbol,"A. Battery - 1. ⎓⎓
B. Bulb - 2. ⬤
C. Switch - 3. ─┴─
D. Wire - 4. ──
E. Resistor - 5. ⎯/⎯"
Match the following components with function,"A. Battery - 1. Provides electric energy
B. Bulb - 2. Produces light
C. Switch - 3. Opens or closes circuit
D. Wire - 4. Conducts electricity
E. Resistor - 5. Limits current"
Match the following circuits with type,"A. Series Circuit - 1. Components in single path
B. Parallel Circuit - 2. Components in multiple paths
C. Open Circuit - 3. Path broken
D. Closed Circuit - 4. Path complete
E. Short Circuit - 5. Low resistance path"
Match the following materials with property,"A. Copper - 1. Conductor
B. Aluminum - 1. Conductor
C. Plastic - 2. Insulator
D. Rubber - 2. Insulator
E. Glass - 2. Insulator"
Match the following energy forms with example,"A. Electric Energy - 1. Bulb Lighting
B. Chemical Energy - 2. Battery
C. Light Energy - 3. Torch
D. Heat Energy - 4. Heater
E. Mechanical Energy - 5. Fan Rotating"
Match the following circuit types with advantage,"A. Series - 1. Simple wiring
B. Parallel - 2. Independent control of devices
C. Open - 3. Stops current flow
D. Closed - 4. Current flows
E. Short - 5. Unsafe, high current"
Match the following components with location,"A. Switch - 1. On circuit path
B. Bulb - 2. On circuit path
C. Battery - 3. Power Source
D. Wire - 4. Connects components
E. Resistor - 5. In series or parallel to control current"
Match the following circuits with feature,"A. Series - 1. Same current through all components
B. Parallel - 2. Same voltage across components
C. Open - 3. No current flows
D. Closed - 4. Current flows
E. Short - 5. High current, low resistance"
Match the following conductors with usage,"A. Copper Wire - 1. Wiring Homes
B. Aluminum Wire - 2. Transmission Lines
C. Iron Wire - 3. Low-cost wiring
D. Gold - 4. Precision Electronics
E. Silver - 4. High Conductivity Electronics"
Match the following insulating materials with usage,"A. Plastic - 1. Covering wires
B. Rubber - 1. Handle of tools
C. Glass - 1. Bulb outer cover
D. Wood - 2. Support in poles
E. Air - 1. Prevents conduction"
Match the following components with connection type,"A. Bulbs in Series - 1. One path
B. Bulbs in Parallel - 2. Multiple paths
C. Switch in Series - 1. Control whole circuit
D. Switch in Parallel - 2. Control part of circuit
E. Battery - 3. Power supply"
Match the following electrical terms with definition,"A. Current - 1. Flow of charge
B. Voltage - 2. Electric potential difference
C. Resistance - 3. Opposition to current
D. Circuit - 4. Path of current
E. Power - 5. Rate of doing work"
Match the following devices with energy change,"A. Bulb - 1. Electrical to Light
B. Fan - 2. Electrical to Mechanical
C. Heater - 3. Electrical to Heat
D. Motor - 2. Electrical to Mechanical
E. Battery - 4. Chemical to Electrical"
Match the following safety devices with function,"A. Fuse - 1. Protects from overcurrent
B. Circuit Breaker - 1. Protects from overcurrent
C. Insulated Wire - 2. Prevents shock
D. Rubber Gloves - 2. Safety while handling electricity
E. Earth Wire - 2. Prevents electric shock"
Match the following terms with symbol,"A. Cell - 1. ⎓
B. Battery - 2. ⎓⎓
C. Resistor - 3. ⎯/⎯
D. Switch - 4. ─┴─
E. Wire - 5. ──"
