Question,Answer
Match the following separation methods with their description,"A. Filtration - 1. Separates insoluble solid from liquid
B. Sieving - 2. Separates coarse particles from fine particles
C. Sedimentation - 3. Heavier solid particles settle at the bottom of liquid
D. Decantation - 4. Pouring off liquid after sedimentation
E. Evaporation - 5. Removes liquid to obtain dissolved solid"
Match the following mixtures with suitable method,"A. Sand and Water - 1. Filtration
B. Salt and Water - 2. Evaporation
C. Gravel and Rice - 3. Sieving
D. Oil and Water - 4. Separation Funnel
E. Muddy Water - 1. Filtration"
Match the following separation techniques with their equipment,"A. Filtration - 1. Funnel and Filter Paper
B. Sieving - 2. Sieve
C. Evaporation - 3. Evaporating Dish
D. Distillation - 4. Distillation Apparatus
E. Magnetic Separation - 5. Magnet"
Match the following mixtures with correct type,"A. Oil and Water - 1. Immiscible
B. Salt and Water - 2. Homogeneous
C. Sand and Water - 3. Heterogeneous
D. Iron and Sand - 3. Heterogeneous
E. Sugar and Water - 2. Homogeneous"
Match the following methods with purpose,"A. Evaporation - 1. Obtain dissolved solids
B. Filtration - 2. Separate insoluble solids
C. Magnetic Separation - 3. Separate magnetic substances
D. Sedimentation - 4. Separate heavier solids from liquid
E. Decantation - 4. Pour off liquid carefully"
Match the following tools with their use,"A. Funnel - 1. Filtration
B. Sieve - 2. Sieving
C. Evaporating Dish - 3. Evaporation
D. Magnet - 4. Magnetic Separation
E. Beaker - 5. Collect liquid"
Match the following mixtures with separation technique,"A. Water and Oil - 1. Separation Funnel
B. Salt and Water - 2. Evaporation
C. Mud and Water - 3. Filtration
D. Iron and Sand - 4. Magnetic Separation
E. Sand and Sugar - 5. Hand Picking"
Match the following solids with suitable separation method,"A. Iron Filings and Sand - 1. Magnetic Separation
B. Rice and Gravel - 2. Sieving
C. Sugar from Water - 3. Evaporation
D. Sand from Water - 4. Filtration
E. Stones from Wheat - 2. Sieving"
Match the following liquids with method,"A. Water from Salt Solution - 1. Evaporation
B. Oil from Water - 2. Separation Funnel
C. Milk and Water Mixture - 3. Decantation
D. Muddy Water - 4. Filtration
E. Sugar Solution - 1. Evaporation"
Match the following techniques with their principle,"A. Magnetic Separation - 1. Magnetic property
B. Filtration - 2. Particle size and solubility
C. Sieving - 3. Particle size
D. Evaporation - 4. Solubility of solids
E. Decantation - 5. Density difference"
Match the following solids with state of mixture,"A. Sand and Salt - 1. Heterogeneous
B. Sugar and Water - 2. Homogeneous
C. Iron and Sand - 1. Heterogeneous
D. Oil and Water - 1. Heterogeneous
E. Milk - 2. Homogeneous"
Match the following processes with outcome,"A. Evaporation - 1. Solid from solution
B. Filtration - 2. Clear liquid from mixture
C. Magnetic Separation - 3. Magnetic solid separated
D. Decantation - 4. Liquid poured off
E. Distillation - 5. Pure liquid obtained"
Match the following mixtures with best method,"A. Iron and Sulphur - 1. Magnetic Separation
B. Sand and Water - 2. Filtration
C. Salt and Water - 3. Evaporation
D. Oil and Water - 4. Separation Funnel
E. Rice and Stone - 5. Hand Picking"
Match the following liquids with separation process,"A. Alcohol and Water - 1. Distillation
B. Oil and Water - 2. Separation Funnel
C. Muddy Water - 3. Filtration
D. Salt Solution - 4. Evaporation
E. Milk - 5. Centrifugation"
