Question,Answer
Mensuration is the study of measurement of shapes.,True
Perimeter is the total length around a shape.,True
Area is the space enclosed by a shape.,True
Volume is the space occupied by a solid.,True
The perimeter of a rectangle = 2(length + breadth).,True
The area of a rectangle = length × breadth.,True
The perimeter of a square = 4 × side.,True
The area of a square = side × side.,True
The area of a triangle = 1/2 × base × height.,True
The perimeter of a triangle = sum of its three sides.,True
The circumference of a circle = 2 × π × radius.,True
The area of a circle = π × radius × radius.,True
The volume of a cuboid = length × breadth × height.,True
The volume of a cube = side³,True
The surface area of a cube = 6 × side²,True
The surface area of a cuboid = 2(lb + bh + hl),True
The perimeter of a circle is called circumference.,True
π is approximately 3.14,True
The area of a square is always equal to its perimeter.,False
Area and perimeter are measured in different units.,True
Volume is measured in cubic units.,True
Surface area is measured in square units.,True
The diagonal of a square = side × √2,True
The diagonal of a rectangle = √(length² + breadth²),True
The perimeter of a rectangle can be less than its area.,True
The perimeter of a rectangle can be greater than its area.,True
The area of a triangle cannot be negative.,True
A circle has infinite lines of symmetry.,True
The radius is half of the diameter.,True
The diameter is twice the radius.,True
The base and height of a triangle must be perpendicular.,True
Volume of a cylinder = πr²h,True
Surface area of a cylinder = 2πr(h + r),True
Surface area of a sphere = 4πr²,True
Volume of a sphere = 4/3 πr³,True
The volume of a cone = 1/3 πr²h,True
The surface area of a cone = πr(l + r),True
The slant height of a cone is always greater than its radius.,True
Perimeter of a polygon = sum of all sides.,True
The sum of interior angles of a triangle = 180°,True
The sum of interior angles of a quadrilateral = 360°,True
All cubes are cuboids.,True
All cuboids are cubes.,False
A rectangle is always a square.,False
Area of a parallelogram = base × height,True
The height of a parallelogram is perpendicular to its base.,True
Area of a trapezium = 1/2 × (sum of parallel sides) × height,True
Volume of a cone cannot be negative.,True
Volume of a cylinder = area of base × height,True
Surface area and volume units are always the same.,False
A cube has 12 edges.,True
A cuboid has 12 edges.,True
