Question,Answer
0 is a whole number.,True
1 is the smallest whole number.,False
Whole numbers start from 0.,True
Negative numbers are whole numbers.,False
There are infinitely many whole numbers.,True
The successor of 0 is 1.,True
The predecessor of 1 is 0.,True
The predecessor of 0 is -1.,True
-1 is a whole number.,False
Whole numbers include natural numbers.,True
5 is a whole number.,True
Whole numbers include fractions.,False
Whole numbers include decimals.,False
The successor of 9 is 10.,True
The predecessor of 10 is 9.,True
0 is a natural number.,False
Whole numbers are finite.,False
100 is a whole number.,True
The successor of 99 is 100.,True
The predecessor of 2 is 1.,True
There is a largest whole number.,False
Whole numbers can be written in counting order.,True
Whole numbers include 0 and counting numbers.,True
The successor of any whole number is also a whole number.,True
The predecessor of any whole number is always a whole number.,False
All whole numbers are positive.,False
The number 0 comes before 1.,True
The number 1 comes after 0.,True
There is no whole number between 3 and 4.,True
There are 2 whole numbers between 2 and 5.,True
Whole numbers are infinite.,True
The successor of 500 is 501.,True
The predecessor of 500 is 499.,True
Whole numbers include -5.,False
The number 10 comes after 9.,True
0 comes after 1.,False
Whole numbers can be negative.,False
Whole numbers include 0.,True
The smallest whole number is 0.,True
The largest whole number is infinity.,False
Every whole number has a successor.,True
Every whole number has a predecessor.,False
The successor of 1 is 2.,True
The predecessor of 1 is 0.,True
Whole numbers are used for counting.,True
Fractions are whole numbers.,False
Decimals are whole numbers.,False
The number 7 is a whole number.,True
The number -3 is a whole number.,False
Whole numbers start from 1.,False
