Question,Answer
A fraction represents a part of a whole.,True
The numerator is the bottom number of a fraction.,False
The numerator is the top number of a fraction.,True
The denominator is the bottom number of a fraction.,True
A fraction is proper if numerator < denominator.,True
A fraction is improper if numerator > denominator.,True
A mixed fraction has a whole number and a fraction.,True
1/2 + 1/2 = 1,True
1/4 + 2/4 = 3/4,True
3/5 + 2/5 = 1,True
Subtracting fractions requires a common denominator.,True
1/2 - 1/3 = 1/6,False
1/2 - 1/3 = 1/6,True
Multiplying fractions: multiply numerators and denominators.,True
Dividing fractions: invert and multiply.,True
1/2 × 2/3 = 1/3,True
2/5 ÷ 4/5 = 1/2,True
Equivalent fractions have the same value.,True
2/4 = 1/2,True
3/6 = 1/3,False
3/6 = 1/2,True
A proper fraction is always less than 1.,True
An improper fraction is always greater than 1.,False
An improper fraction can be equal to 1.,True
1/3 + 1/6 = 1/2,True
2/5 - 1/5 = 1/5,True
3/7 × 2/3 = 2/7,True
4/9 ÷ 2/3 = 2/3,True
Adding fractions with different denominators requires LCM.,True
5/6 + 1/3 = 7/6,True
A fraction cannot have zero as denominator.,True
A fraction can have zero as numerator.,True
0/5 = 0,True
1/0 is undefined.,True
1/1 = 1,True
2/2 = 1,True
5/5 = 1,True
A fraction can be simplified by dividing numerator and denominator by GCD.,True
1/4 × 2/3 = 1/6,True
3/8 ÷ 3/4 = 1/2,True
2/3 + 1/6 = 5/6,True
Subtracting a larger fraction from a smaller fraction gives a negative fraction.,True
1/5 - 2/5 = -1/5,True
Multiplying a fraction by 0 gives 0.,True
Dividing a fraction by 1 gives the same fraction.,True
Dividing a fraction by itself gives 1.,True
Improper fractions can be converted to mixed numbers.,True
1 1/2 is a mixed fraction.,True
A fraction greater than 1 is an improper fraction.,True
1/2 + 1/3 = 2/5,False
