Question,Answer
Practical geometry involves drawing shapes using instruments.,True
A compass is used to draw circles.,True
A ruler is used to measure lengths.,True
A protractor is used to measure angles.,True
A set square is used to draw right angles.,True
A point has no length, width, or breadth.,True
A line has infinite length but no breadth.,True
A line segment has definite length.,True
A ray has one endpoint and extends infinitely in one direction.,True
An angle is formed by two rays with a common endpoint.,True
A perpendicular bisector divides a line segment into two equal parts at 90°,True
A perpendicular from a point on a line is drawn at 45°,False
The bisector of an angle divides the angle into two equal parts.,True
An equilateral triangle has three equal sides.,True
A square has four equal sides and four right angles.,True
A rectangle has opposite sides equal.,True
A rhombus has four equal sides.,True
A trapezium has one pair of parallel sides.,True
A kite has two pairs of equal adjacent sides.,True
A parallelogram has opposite sides parallel and equal.,True
A regular polygon has all sides and angles equal.,True
A circle has a center and radius.,True
A tangent touches a circle at one point.,True
A tangent can touch a circle at two points.,False
Concentric circles have the same center.,True
A median of a triangle joins a vertex to the midpoint of opposite side.,True
An altitude of a triangle is perpendicular to opposite side.,True
A triangle can have three altitudes.,True
A triangle can have three medians.,True
The diagonal of a square = side × √2,True
The diagonal of a rectangle = √(length² + breadth²),True
Constructing a square requires only a ruler.,False
Constructing a circle requires a compass.,True
Constructing a triangle requires three sides or two sides and included angle.,True
Constructing a rhombus requires two diagonals.,True
Constructing a kite requires adjacent sides equal.,True
Constructing a rectangle requires length and breadth.,True
Constructing a parallelogram requires two sides and included angle.,True
The sum of angles in a triangle is 180°,True
The sum of angles in a quadrilateral is 360°,True
Constructing a tangent from a point outside the circle involves perpendicular.,True
Constructing a circle through three points requires compass.,True
All triangles can be drawn using ruler and compass.,True
Some triangles cannot be drawn with given measurements.,False
A sector is part of a circle bounded by two radii and arc.,True
A segment is part of a circle bounded by a chord and arc.,True
A polygon can have curved sides.,False
All quadrilaterals have perpendicular diagonals.,False
The circumcenter is the intersection of perpendicular bisectors of triangle sides.,True
The incenter is the intersection of angle bisectors of triangle.,True
Practical geometry is useful in construction and engineering.,True
