Question,Answer
A figure is symmetrical if one half is a mirror image of the other half.,True
A line of symmetry divides a figure into two identical parts.,True
A square has 4 lines of symmetry.,True
A rectangle has 2 lines of symmetry.,True
A circle has infinite lines of symmetry.,True
An equilateral triangle has 3 lines of symmetry.,True
An isosceles triangle has 1 line of symmetry.,False
A scalene triangle has no line of symmetry.,True
A regular pentagon has 5 lines of symmetry.,True
A regular hexagon has 6 lines of symmetry.,True
A line segment has 1 line of symmetry.,False
A point has infinite lines of symmetry.,True
A semicircle has 1 line of symmetry.,True
An oval has 2 lines of symmetry.,True
An irregular shape has no line of symmetry.,True
The line of symmetry is always vertical,False
The line of symmetry can be horizontal,True
The line of symmetry can be diagonal,True
A square is both rotationally and line symmetrical.,True
A rectangle has rotational symmetry of order 2,True
A circle has rotational symmetry of infinite order,True
The letter A has 1 vertical line of symmetry.,True
The letter H has 1 line of symmetry,True
The letter M has 1 line of symmetry,True
The letter T has 1 line of symmetry,True
The letter N has no line of symmetry.,True
The letter S has 1 line of symmetry,False
The letter O has infinite lines of symmetry,True
The letter X has 2 lines of symmetry,True
A figure can have both vertical and horizontal symmetry,True
A figure with rotational symmetry has no line symmetry,False
A square rotated 90° looks the same,True
A rectangle rotated 180° looks the same,True
A scalene triangle rotated 180° looks the same,False
The line of symmetry divides a figure into two equal parts,True
Not all letters of the alphabet have symmetry,True
The letter E has 1 vertical line of symmetry,False
The letter V has 1 line of symmetry,True
The letter W has 1 line of symmetry,False
The letter Z has 1 line of symmetry,False
A regular hexagon has 2 diagonals as lines of symmetry,False
An equilateral triangle rotated 120° looks the same,True
The letter Y has 1 vertical line of symmetry,True
The letter L has no line of symmetry,True
The letter K has 1 line of symmetry,False
A circle divided by a diameter has two symmetrical halves,True
A semicircle rotated 180° looks the same,False
A square has rotational symmetry of order 4,True
A rectangle has rotational symmetry of order 2,True
A rhombus has 2 lines of symmetry,True
A rhombus rotated 180° looks the same,True
