Question,Answer
Data is information collected for analysis.,True
A tally chart is used to record data.,True
Bar graphs are used to represent data visually.,True
Pie charts show parts of a whole.,True
The mode is the value that appears most frequently.,True
The mean is the average of all values.,True
The median is the middle value when data is arranged in order.,True
The range is the difference between the largest and smallest values.,True
Tally marks are always vertical lines.,False
Data can be qualitative or quantitative.,True
Quantitative data is measured in numbers.,True
Qualitative data is described in words.,True
A bar graph can be drawn horizontally.,True
A bar graph can be drawn vertically.,True
A pie chart is circular.,True
The total of all angles in a pie chart is 360°,True
The mean can be greater than the largest value.,False
The median is always one of the values in the data.,False
The mode may not exist if all values are different.,True
Data can be represented in tables.,True
A pictograph uses pictures to represent data.,True
The symbol for tally mark for five is four vertical lines with a diagonal line across.,True
The range can be negative.,False
The mean of 2, 4, 6, 8, 10 is 6,True
The median of 1, 3, 5, 7, 9 is 5,True
The mode of 2, 2, 3, 4 is 2,True
The mode of 1, 2, 3, 4 is 0,False
The tally of 7 is represented by 7 marks.,True
The mean of 5, 5, 5, 5 is 5,True
The range of 1, 3, 5, 7 is 6,True
The median of 2, 4, 6, 8 is 5,True
Data can be collected through surveys.,True
Data can be collected through experiments.,True
A bar graph cannot have negative values.,False
A pie chart cannot represent negative data.,True
The mode is unique in all data sets.,False
The mean can be fractional.,True
The median can be fractional.,True
A pictograph is a type of bar graph.,False
Frequency table shows how often each value occurs.,True
Data handling is used in statistics.,True
The total angle of a pie chart represents the sum of all data points.,False
Data can be misrepresented if scales are incorrect.,True
A bar graph with unequal spacing is correct.,False
Line graph is also used to represent data.,True
Histogram is a type of bar graph.,True
Stem-and-leaf plot is another way to represent data.,True
The mean of 1, 2, 3, 4, 5 is 3,True
The mode of 1, 1, 2, 2, 3, 3 does not exist.,True
The range of 10, 15, 20, 25 is 15,True
The median of 7, 3, 5, 9, 1 is 5,True
The total number of tally marks equals the total data points.,True
