Question,Answer
What is a plant?,A living organism that makes its own food through photosynthesis
Name the green pigment in plants.,Chlorophyll
What process do plants use to make food?,Photosynthesis
Which gas do plants take in for photosynthesis?,Carbon dioxide
Which gas do plants release during photosynthesis?,Oxygen
Which part of the plant absorbs water?,Roots
Which part of the plant makes food?,Leaves
Which part of the plant supports it and transports nutrients?,Stem
Which part of the plant contains seeds?,Fruit
Which part of the plant produces flowers?,Flower
Name a plant that stores food in roots.,Carrot
Name a plant that stores food in stems.,Potato
Name a plant that stores food in leaves.,Spinach
Which part of plant is underground?,Roots
Which part of plant is above ground?,Stem and leaves
What do roots absorb from soil?,Water and minerals
What do leaves absorb from sunlight?,Energy for photosynthesis
What do flowers produce?,Seeds
What do fruits contain?,Seeds
Which plant grows in water?,Hydrilla
Which plant grows on land?,Mango tree
Which plant is parasitic?,Cuscuta
Which plant has tap root?,Carrot
Which plant has fibrous root?,Grass
Which plant has creeping stem?,Ginger
Which plant has climbing stem?,Money plant
Which part of plant is edible?,Leaves, stems, roots, fruits
Name a plant that has thorns.,Rose
Name a plant that has aerial roots.,Banyan
Which plant produces cones?,Pine
Which plant produces flowers?,Rose
Which plant is called root vegetable?,Carrot
Which plant is called stem vegetable?,Potato
Which plant is called leaf vegetable?,Spinach
Which plant gives us medicine?,Neem
Which plant gives us fibers?,Cotton
Which plant gives us wood?,Teak
Which plant is used as spice?,Clove
Which plant is used for perfume?,Rose
Which plant is carnivorous?,Venus flytrap
Which plant grows in deserts?,Cactus
Which plant grows in waterlogged areas?,Water lily
Which plant is used for timber?,Teak
Which plant is used for making mats?,Screw pine
Which plant reproduces by seeds?,All flowering plants
Which plant reproduces by spores?,Fern
Which plant reproduces by cutting?,Money plant
Which plant reproduces by grafting?,Apple tree
Which part of plant helps in propagation?,Seeds
Which part of plant helps in vegetative propagation?,Stem, root, leaf
