Question,Answer
What are materials?,Substances from which objects are made
Name a natural material.,Wood
Name a synthetic material.,Plastic
Give an example of metal.,Iron
Give an example of non-metal.,Wood
Which material is used to make clothes?,Cotton
Which material is transparent?,Glass
Which material is flexible?,Rubber
Which material is hard?,Stone
Which material is soft?,Wool
Which material is used in making utensils?,Aluminium
Which material is used in making doors?,Wood
Which material is used in making water bottles?,Plastic
Which material is used in making wires?,Copper
Which material is magnetic?,Iron
Which material is non-magnetic?,Plastic
Which material floats on water?,Cork
Which material sinks in water?,Stone
Which material is used to make ropes?,Jute
Which material is used in making clothes?,Silk
Which material is used in making windows?,Glass
Which material is shiny?,Metal
Which material is dull?,Wood
Which material is elastic?,Rubber
Which material is brittle?,Glass
Which material is soft and warm?,Wool
Which material is hard and strong?,Stone
Which material is used to make toys?,Plastic
Which material is used to make boxes?,Cardboard
Which material is transparent and brittle?,Glass
Which material is flexible and soft?,Rubber
Which material is used in making coins?,Metal
Which material is used in making ropes and mats?,Jute
Which material is used in making winter clothes?,Wool
Which material is used in making dresses?,Cotton
Which material is used in making sarees?,Silk
Which material is used in making jewelry?,Gold
Which material is used in making wires?,Copper
Which material floats on water?,Cork
Which material sinks in water?,Stone
Which material is non-conductor of electricity?,Rubber
Which material conducts electricity?,Metal
Which material is used in making bags?,Plastic
Which material is used in making blackboards?,Wood
Which material is transparent and strong?,Plastic
Which material is soft and flexible?,Rubber
Which material is shiny and used for decoration?,Metal
Which material is dull and natural?,Wood
Which material is light in weight?,Cork
Which material is heavy in weight?,Stone
