Question,Answer
What is sorting?,Arranging materials into groups based on properties
Name one property used for sorting.,Colour
Name one property used for sorting.,Size
Name one property used for sorting.,Shape
Name one property used for sorting.,Texture
Name one property used for sorting.,Solubility
What is solubility?,Ability of a substance to dissolve in a liquid
Give one example of a soluble material.,Sugar
Give one example of an insoluble material.,Sand
Name one property to sort metals.,Magnetism
Name one property to sort metals.,Conductivity
Which property helps to sort transparent materials?,Transparency
Which property helps to sort opaque materials?,Opacity
Give one example of transparent material.,Glass
Give one example of opaque material.,Wood
Give one example of translucent material.,Tracing paper
Which property is used to sort materials by hardness?,Hardness
Which property is used to sort materials by flexibility?,Flexibility
Name one flexible material.,Rubber
Name one rigid material.,Brick
Name one soft material.,Cotton
Name one hard material.,Stone
What property is used to sort materials by solubility?,Solubility
Name one insoluble material in water.,Sand
Name one soluble material in water.,Salt
Which property is used to sort materials by texture?,Texture
Give one rough material.,Bark
Give one smooth material.,Glass
Which property is used to sort materials by colour?,Colour
Give one red material.,Apple
Give one green material.,Leaf
Which property is used to sort materials by size?,Size
Give one small material.,Grain
Give one large material.,Rock
Which property is used to sort materials by shape?,Shape
Give one round material.,Ball
Give one flat material.,Sheet
What property is used to sort metals?,Magnetism
Give one magnetic material.,Iron
Give one non-magnetic material.,Aluminium
What is transparency?,Ability to allow light to pass through
Name one transparent solid.,Glass
Name one translucent solid.,Wax paper
Name one opaque solid.,Wood
Which property is used to sort liquids?,Viscosity
Give one viscous liquid.,Honey
Give one thin liquid.,Water
Which property is used to sort materials by weight?,Density
Give one light material.,Plastic
Give one heavy material.,Stone
Which property is used to sort materials by floatation?,Floatation
Give one floating material.,Wood
Give one sinking material.,Stone
