Question,Answer
What is a fibre?,A thin thread-like structure obtained from plants or animals
Give an example of natural fibre from plants.,Cotton
Give an example of natural fibre from animals.,Wool
Which part of cotton plant gives cotton fibre?,Seed
Which animal provides wool?,Sheep
Which plant provides jute fibre?,Jute plant
What is silk obtained from?,Cocoon of silkworm
Which fibre is used to make warm clothes?,Wool
Which fibre is used to make soft clothes?,Cotton
Which fibre is shiny and smooth?,Silk
Which fibre is rough and coarse?,Jute
Which process separates fibres from plants?,Retting
Which plant fibre is used for making ropes?,Jute
Which fibres are used to make carpets?,Wool
Which fibre is used for making sarees?,Silk
Which fibre is spun into threads?,Cotton
Which animal produces hair for wool?,Sheep
Which fibre comes from cocoons?,Silk
Which fibre is used in mats and ropes?,Jute
Which fibre is soft and absorbent?,Cotton
Which fibre is strong and durable?,Jute
Which fibre is warm and fluffy?,Wool
Which fibre is lustrous and smooth?,Silk
Which process converts fibre into thread?,Spinning
Which process converts thread into cloth?,Weaving
Which natural fibre is used in mattresses?,Cotton
Which fibre is used for sweaters?,Wool
Which fibre is used for fancy dresses?,Silk
Which fibre is eco-friendly?,Cotton
Which fibre is made from animal hair?,Wool
Which fibre is used in ropes and sacks?,Jute
Which fibre is used in handkerchiefs?,Cotton
Which fibre is shiny and soft to touch?,Silk
Which fibre is strong but coarse?,Jute
Which fibre is used in carpets?,Wool
Which fibre comes from cotton seeds?,Cotton
Which fibre comes from silkworm cocoons?,Silk
Which fibre comes from sheep hair?,Wool
Which fibre is used in traditional Indian clothes?,Silk
Which fibre is used in sacks and ropes?,Jute
Which fibre is used in soft clothing like shirts?,Cotton
Which fibre is warm and used in sweaters?,Wool
Which fibre is expensive and luxurious?,Silk
Which fibre is spun into yarn?,Cotton
Which fibre is used to make carpets and blankets?,Wool
Which fibre is used to make mats and ropes?,Jute
Which fibre is soft and smooth?,Silk
Which fibre is used in eco-friendly bags?,Jute
Which fibre is used in pillow stuffing?,Cotton
Which fibre is harvested from plant stems?,Jute
Which fibre is cultivated from mulberry leaves?,Silk
Which fibre is used in winter clothing?,Wool
