Question,Answer
What is a plant?,A living organism that makes its own food
Name the part of a plant that makes food.,Leaf
Which part of a plant absorbs water?,Roots
Which part of a plant supports it?,Stem
Which part of a plant reproduces?,Flower
Which part of a plant transports water?,Xylem
Which part of a plant transports food?,Phloem
Which part of a plant grows above the ground?,Stem
Which part of a plant grows below the ground?,Root
What is photosynthesis?,Process of making food using sunlight
Which gas is used in photosynthesis?,Carbon dioxide
Which gas is released during photosynthesis?,Oxygen
Which part of a plant stores food?,Stem and root
Which plant has fibrous root?,Grass
Which plant has tap root?,Carrot
Give one example of woody plant.,Mango tree
Give one example of herbaceous plant.,Sunflower
Which plant reproduces by seeds?,Flowering plants
Which plant reproduces by spores?,Fern
Which part of a flower becomes fruit?,Ovule
Which part of a flower contains pollen?,Anther
Which part of a flower receives pollen?,Stigma
Which part of a plant protects buds?,Bud scales
Which plant has needle-like leaves?,Pine
Which plant has broad leaves?,Banyan
Which plant is climber?,Money plant
Which plant is creeper?,Pumpkin
Which plant is aquatic?,Water lily
Which plant is desert plant?,Cactus
Which plant is medicinal?,Tulsi
Which plant is ornamental?,Rose
Which part of a plant is underground storage?,Tuber
Which part of a plant is stem storage?,Rhizome
Which part of a plant is vegetative reproduction?,Runner
Which plant is annual?,Wheat
Which plant is biennial?,Carrot
Which plant is perennial?,Mango
Which plant has thorns?,Cactus
Which plant has tendrils?,Pea
Which plant has aerial roots?,Banyan
Which plant has floating leaves?,Water lily
Which plant has sunken stomata?,Cactus
Which plant has waxy leaves?,Cactus
Which plant has broad leaves for photosynthesis?,Banyan
Which plant grows in waterlogged soil?,Lotus
Which plant is shade loving?,Fern
Which plant is sun loving?,Sunflower
Which plant shows rapid movement?,Mimosa
Which plant is used for food?,Wheat
Which plant is used for fiber?,Cotton
Which plant shows secondary growth?,Mango tree
Which plant shows primary growth?,Grass
