Question,Answer
The successor of 9 is __.,10
The predecessor of 10 is __.,9
The smallest 2-digit number is __.,10
The greatest 1-digit number is __.,9
Place value of 5 in 52 is __.,50
Face value of 3 in 63 is __.,3
The sum of 5 and 7 is __.,12
The difference of 12 and 7 is __.,5
The product of 3 and 4 is __.,12
The quotient when 12 is divided by 3 is __.,4
The sum of 0 and 7 is __.,7
The difference of 10 and 0 is __.,10
The product of 0 and 8 is __.,0
The quotient when 0 is divided by 5 is __.,0
The sum of first 5 natural numbers is __.,15
The sum of first 10 whole numbers is __.,55
The difference between 20 and 15 is __.,5
Place value of 2 in 24 is __.,20
Face value of 7 in 47 is __.,7
The successor of 99 is __.,100
The predecessor of 100 is __.,99
The sum of 6 and 9 is __.,15
The difference of 14 and 8 is __.,6
The product of 5 and 6 is __.,30
The quotient when 20 is divided by 5 is __.,4
The sum of 8 and 7 is __.,15
The difference of 12 and 4 is __.,8
The product of 7 and 3 is __.,21
The quotient when 18 is divided by 6 is __.,3
The successor of 49 is __.,50
The predecessor of 50 is __.,49
The sum of first 3 natural numbers is __.,6
The sum of first 4 whole numbers is __.,6
The difference between 15 and 5 is __.,10
Place value of 3 in 35 is __.,30
Face value of 4 in 24 is __.,4
The product of 2 and 9 is __.,18
The quotient when 18 is divided by 2 is __.,9
The sum of 10 and 5 is __.,15
The difference of 20 and 12 is __.,8
The product of 3 and 7 is __.,21
The quotient when 28 is divided by 7 is __.,4
The sum of first 6 natural numbers is __.,21
The sum of first 7 whole numbers is __.,21
The difference between 30 and 12 is __.,18
Place value of 6 in 63 is __.,60
Face value of 2 in 32 is __.,2
The successor of 199 is __.,200
The predecessor of 200 is __.,199
