Question,Answer
The poem describes a quarrel between two ________.,brothers
The fight started over a very small ________.,matter
The brothers allowed anger to control their ________.,behavior
They argued loudly instead of staying ________.,calm
The quarrel spoiled the pleasant ________.,morning
The fight created distance between the two ________.,brothers
They later realised the argument was ________.,meaningless
The quarrel caused unnecessary ________.,stress
The poem highlights how anger can cloud ________.,judgment
The brothers reflected on their actions and felt ________.,regret
They understood the importance of resolving conflicts ________.,peacefully
The quarrel ended when they chose ________.,forgiveness
The poem shows that quarrels often start due to ________.,pride
Anger prevented them from thinking ________.,clearly
The brothers recognised peace as more valuable than ________.,winning
The quarrel wasted their time and ________.,energy
They realised fighting only increases ________.,trouble
The poem conveys a message of reconciliation and ________.,harmony
The brothers learned that relationships require ________.,patience
The quarrel taught them the value of ________.,understanding
The poem reflects common conflicts within ________.,families
The brothers chose to end the quarrel through ________.,dialogue
The argument showed how quickly tempers can ________.,rise
The poem suggests that anger fades with ________.,reflection
The brothers made peace by admitting their ________.,mistake
The poem encourages readers to avoid unnecessary ________.,arguments
The quarrel disrupted their emotional ________.,balance
The brothers decided that peace was worth more than ________.,ego
The poem shows that conflicts are often ________.,temporary
The quarrel ended when both sides were willing to ________.,compromise
The poem highlights the destructive nature of ________.,anger
The brothers restored their bond through ________.,forgiveness
The quarrel illustrated how words can ________.,hurt
The poem teaches that calm discussion prevents ________.,conflict
The brothers chose unity over ________.,division
The quarrel lost its importance with the passage of ________.,time
The poem shows emotional maturity through conflict ________.,resolution
The brothers learned to control their ________.,emotions
The quarrel ended because of mutual ________.,understanding
The poem promotes peaceful coexistence and ________.,love
The brothers realised that quarrelling solved ________.,nothing
The poem reflects everyday human ________.,behavior
The quarrel was resolved through self-________.,reflection
The poem highlights forgiveness as a path to ________.,peace
The brothers valued their relationship over ________.,arguments
The poem encourages harmony in personal ________.,relationships
The quarrel became a lesson in emotional ________.,control
The poem ends with reconciliation and renewed ________.,bonding
