Question,Answer
Taro was a ________ boy.,young
Taro lived in ________.,Japan
Taro worked very ________.,hard
Taro’s father was very ________.,old
Taro wanted to help his ________.,father
Taro went to the ________ to cut wood.,forest
Taro heard the sound of ________.,water
Taro saw a beautiful ________.,waterfall
The water tasted like ________.,sake
Taro filled a ________ with water.,bottle
Taro gave the water to his ________.,father
The water made his father feel ________.,happy
The villagers came to see the ________.,waterfall
The waterfall became very ________.,famous
The Emperor heard about the ________.,waterfall
The Emperor visited the ________.,village
The Emperor drank the ________.,water
The Emperor liked the water very ________.,much
The Emperor rewarded Taro for his ________.,honesty
Taro was given a lot of ________.,gold
Taro was rewarded for being ________.,kind
The story teaches us about ________.,honesty
Taro loved his ________.,parents
Taro worked to earn ________.,money
Taro never complained about ________.,work
The villagers respected ________.,Taro
The Emperor was very ________.,pleased
The waterfall was called the ________ waterfall.,sake
Taro became well known in the ________.,village
Taro was a very ________ son.,dutiful
Taro wanted to make his parents ________.,happy
The water turned into ________.,sake
The Emperor admired Taro’s ________.,character
Taro lived a simple ________.,life
The reward changed Taro’s ________.,life
The story shows love for ________.,parents
Taro worked as a ________ cutter.,wood
The villagers followed Taro to the ________.,forest
The water flowed from the ________.,rocks
The Emperor praised Taro’s ________.,behavior
Taro never lied to the ________.,Emperor
The villagers were full of ________.,curiosity
The Emperor ordered the waterfall to be ________.,named
Taro’s honesty brought him ________.,reward
The story is set in ________.,Japan
Taro’s father was too old to ________.,work
Taro became rich because of his ________.,honesty
The story ends happily for ________.,Taro
