Question,Answer
The chapter highlights biological ________ enabling desert survival.,adaptations
Desert animals exhibit physiological mechanisms for water ________.,conservation
Camels regulate body temperature to avoid excessive ________.,sweating
The hump functions as an energy ________.,reservoir
Kangaroo rats rely on metabolic water from food ________.,oxidation
Nocturnal behaviour minimizes exposure to extreme ________.,heat
Burrowing acts as a thermal ________.,regulator
Desert fox ears enhance heat ________.,dissipation
Camels tolerate dehydration better than most ________.,animals
Animals reduce evaporative water ________.,loss
The desert ecosystem demands efficient energy ________.,utilization
Concentrated urine reduces water ________.,excretion
Structural adaptations protect animals from sand and ________.,heat
Behavioural adaptations are crucial for desert ________.,survival
Animals synchronize activity with favourable temperature ________.,cycles
Desert animals display remarkable evolutionary ________.,efficiency
Fat metabolism provides both energy and metabolic ________.,water
Camels’ padded feet reduce heat conduction from ________.,sand
Nocturnality reduces predation and thermal ________.,stress
The desert environment exerts strong selective ________.,pressure
Animals have adapted kidney functions for extreme water ________.,retention
Burrows maintain stable micro-________.,climates
Camels’ eyelashes and nostrils reduce sand ________.,intrusion
Desert species demonstrate ecological ________.,specialisation
Thermoregulation is vital for desert animal ________.,survival
Animals minimize movement to reduce metabolic ________.,heat
Desert animals face scarcity of food and ________.,water
Evolution favoured traits supporting efficient resource ________.,use
The kangaroo rat’s kidneys are highly ________.,efficient
Camels can withstand long periods of ________.,starvation
The chapter explains adaptive responses to extreme ________.,aridity
Desert animals rely on behavioural timing for ________.,survival
The desert fox’s fur provides insulation against heat and ________.,cold
Physiological tolerance allows survival in harsh ________.,conditions
Animals adapt through both anatomical and behavioural ________.,changes
Energy conservation is essential in nutrient-poor ________.,habitats
Desert species exhibit minimal water dependency through ________.,adaptation
The desert ecosystem supports limited ________.,biodiversity
Camels’ endurance reflects long-term evolutionary ________.,adaptation
Animals adjust metabolic rates to conserve ________.,energy
The chapter illustrates survival through environmental ________.,adaptation
Desert animals show optimal balance between energy intake and ________.,loss
Water economy determines survival success in ________.,deserts
Adaptive traits ensure survival under extreme thermal ________.,stress
The chapter emphasises evolution-driven survival ________.,mechanisms
Desert animals represent models of biological ________.,efficiency
Environmental stress shapes adaptive ________.,behavior
Survival in deserts depends on precise physiological ________.,control
