Question,Answer
Patrick hated doing his ________.,homework
Patrick’s teacher warned him about ________.,detention
Patrick found a little ________ in his room.,elf
The elf was very ________ and tiny.,small
The elf wore a ________ cap.,woollen
Patrick saved the elf from a ________.,cat
The elf promised to grant ________ wishes.,three
Patrick asked the elf to do his ________.,homework
The elf did not know how to read ________.,English
Patrick had to help the elf in ________.,English
The elf was weak in ________.,Maths
Patrick helped the elf with ________.,spelling
Patrick worked very ________.,hard
Patrick stayed up late doing ________.,homework
Patrick became very ________.,tired
The elf wanted Patrick to bring ________.,books
Patrick stopped playing ________.,games
Patrick became more ________.,responsible
Patrick scored ________ marks in exams.,good
Patrick’s teachers were very ________.,happy
Patrick’s parents were ________.,amazed
The elf always complained about ________.,work
Patrick helped the elf solve ________.,sums
The elf did not like ________.,schoolwork
Patrick studied every ________.,day
Patrick improved in ________.,studies
Patrick learnt the value of ________.,hard work
The elf disappeared after ________.,exams
Patrick realised he did his homework ________.,himself
Patrick became a ________ student.,good
Patrick’s favourite activity earlier was playing ________.,games
The elf asked Patrick to read the ________.,books
Patrick no longer felt ________.,lazy
Patrick’s success was due to his ________.,effort
Patrick helped the elf in ________.,grammar
Patrick completed his homework on ________.,time
The elf was always ________.,angry
Patrick learnt to manage his ________.,time
Patrick’s life changed because of ________.,studying
Patrick became more ________ in class.,active
Patrick’s teachers praised his ________.,performance
Patrick learnt that there is no ________.,magic
Patrick’s homework was finally done by ________.,Patrick
Patrick became proud of his ________.,achievement
Patrick stopped making ________.,excuses
Patrick learnt a good ________.,lesson
