Question,Answer
The poem talks about ________.,beauty
Beauty can be seen in ________.,nature
Beauty is found in the ________.,day
Beauty can be seen at ________.,night
Beauty is in the sun, moon and ________.,stars
Beauty is seen in the blowing ________.,winds
Beauty is found in the green ________.,fields
Beauty can be seen in the ________.,rain
Beauty is present in the ________.,trees
Beauty can be heard in the ________.,birds
Beauty is also found in kind ________.,deeds
Beauty is seen in helping ________.,others
Beauty is present in happy ________.,faces
Beauty is not only what we ________.,see
Beauty can be felt in a kind ________.,heart
Beauty is in sharing and ________.,caring
Beauty is found in good ________.,actions
Beauty makes life more ________.,pleasant
Beauty can be seen everywhere if we ________.,observe
Beauty exists in the world around ________.,us
Beauty is seen in the bright ________.,sun
Beauty can be found in the calm ________.,night
Beauty is present in simple ________.,things
Beauty makes people feel ________.,happy
Beauty is in gentle ________.,words
Beauty can be felt in peaceful ________.,moments
Beauty is not limited to outer ________.,appearance
Beauty is found in friendly ________.,smiles
Beauty is seen in acts of ________.,kindness
Beauty is present in nature’s ________.,scenes
Beauty is felt in quiet ________.,places
Beauty is in the joy of ________.,living
Beauty can be found in helping the ________.,needy
Beauty is seen in caring ________.,hands
Beauty exists in everyday ________.,life
Beauty makes the world more ________.,lovely
Beauty is found in simple ________.,pleasures
Beauty is present in loving ________.,relationships
Beauty can be seen in peaceful ________.,nights
Beauty is heard in cheerful ________.,voices
Beauty is felt in warm ________.,feelings
Beauty is everywhere for those who ________.,look
Beauty teaches us to value ________.,goodness
Beauty is seen in harmony and ________.,peace
Beauty exists beyond material ________.,things
Beauty fills the heart with ________.,joy
Beauty can be found in small ________.,acts
Beauty makes life meaningful and ________.,bright
