Question,Answer
All plants need sunlight, water, and ___ to make their food.,air
The process by which plants make their own food is called ___. ,photosynthesis
Animals that eat only plants are called ___. ,herbivores
Animals that eat both plants and other animals are called ___. ,omnivores
Animals that eat only other animals are called ___. ,carnivores
Milk, eggs, and meat are examples of ___ foods.,non-vegetarian
Crops grown in fields for human consumption are called ___. ,crops
Honey is produced by ___. ,bees
Rice, wheat, and maize are examples of ___. ,cereals
Fruits, vegetables, and pulses are obtained from ___. ,plants
The main source of energy for humans is ___. ,food
Proteins are mainly needed for ___ in the body.,growth
Carbohydrates are the main source of ___. ,energy
Fats provide ___ to the body and protect organs.,energy
Vitamins help in maintaining ___. ,health
Minerals are essential for the proper functioning of ___. ,body
Deficiency of vitamin C can cause ___. ,scurvy
Deficiency of iron can cause ___. ,anemia
Milk and cheese are rich sources of ___. ,protein
Spinach and carrots are rich in ___. ,vitamins
Pulses are rich in ___. ,protein
Rice and wheat are rich in ___. ,carbohydrates
Butter and ghee are rich in ___. ,fats
Fruits like orange and lemon are rich in ___. ,vitamin C
Proteins are important for the repair of ___ in the body.,tissues
Balanced diet includes __, proteins, fats, vitamins, minerals, and water.,carbohydrates
Food provides energy, helps in ___, and keeps us healthy.,growth
Animals that eat both plants and meat are called ___. ,omnivores
Vegetables are important for providing ___. ,vitamins
Grains and cereals are mainly a source of ___. ,carbohydrates
Nuts and seeds are rich in ___. ,fats
Food gives us ___. ,energy
Meat, fish, and eggs provide ___. ,protein
Pulses, beans, and lentils are examples of ___. ,vegetarian protein
Honey and sugar are sources of ___. ,energy
Fruits are important for ___. ,vitamins
Vegetables prevent ___. ,diseases
Milk helps in strengthening ___. ,bones
Vitamin D is needed for healthy ___. ,bones
Fats protect our ___. ,organs
Carbohydrates give ___. ,energy
Food obtained from animals is called ___. ,non-vegetarian
Food obtained from plants is called ___. ,vegetarian
Eating a variety of foods ensures a ___ diet.,balanced
Proteins are made up of ___. ,amino acids
Cooking food makes it easier to ___. ,digest
Some animals store food for the ___. ,winter
The main source of food for herbivores is ___. ,plants
Water is an essential part of ___. ,food
Seeds are the main source of ___. ,grains
Honey provides instant ___. ,energy
Food provides ___. ,nutrition
Fruits are rich in ___. ,vitamins
Vegetables contain ___. ,minerals
