Question,Answer
The process of separating components of a mixture is called ___.,separation
Handpicking is used to remove ___ impurities.,solid
Threshing is the process of separating grains from ___.,stalks
Winnowing is used to separate lighter chaff from heavier ___.,grains
Sieving is used to separate substances of different ___.,sizes
The method used to separate sand and water is ___.,filtration
The solid that remains on the filter paper is called ___.,residue
The liquid that passes through the filter paper is called ___.,filtrate
Salt can be separated from salt solution by ___.,evaporation
Evaporation changes liquid water into ___.,vapour
The process of obtaining pure liquid from a solution by cooling vapour is called ___.,condensation
The process of separating liquids based on different boiling points is called ___.,distillation
The method used to separate cream from milk is ___.,churning
Loading is done to make suspended particles ___.,settle faster
The process of separating mud from water by settling is called ___.,sedimentation
Pouring out the clear liquid after sedimentation is called ___.,decantation
Magnetic separation is used to separate ___ materials.,magnetic
Iron filings can be separated from sand using a ___.,magnet
The process of removing insoluble impurities by cloth is called ___.,filtration
Sieves are used in kitchens to separate ___ from flour.,bran
Evaporation is a ___ change.,physical
The method used to separate tea leaves from tea is ___.,straining
Crystallisation is used to obtain ___ solids.,pure
The solid that settles at the bottom is called ___.,sediment
The process of separating husk from grains is called ___.,winnowing
The heavier component settles at the ___ of the container.,bottom
The lighter particles are carried away by ___ during winnowing.,wind
A mixture of salt and sand can be separated by dissolving salt in ___.,water
The insoluble substance is separated by ___.,filtration
Common salt is obtained from sea water by ___.,evaporation
The process of removing stones from rice by hand is called ___.,handpicking
The method used to separate two immiscible liquids is ___.,separating funnel
Oil and water can be separated using a ___.,separating funnel
The method of separating different sized grains using a mesh is called ___.,sieving
The process of separating butter from curd is called ___.,churning
Distillation involves both evaporation and ___.,condensation
The liquid obtained after distillation is called ___.,distillate
Salt solution is a type of ___.,mixture
The component present in larger amount in a solution is called ___.,solvent
The substance that dissolves is called the ___.,solute
Sugar dissolves in ___.,water
Sand is ___ in water.,insoluble
The method used to separate iron from waste is ___.,magnetic separation
The process of separating seeds from fruits is called ___.,threshing
The method used to purify water at home is ___.,filtration
The step before decantation is ___.,sedimentation
Mixtures can be separated by using differences in their ___.,properties
Evaporation leaves behind the ___.,solute
