Question,Answer
Light travels in a ___ line.,straight
The absence of light is called ___. ,darkness
The shadow of an object is formed when light is ___. ,blocked
The dark area behind an object that blocks light is called a ___.,shadow
Shadows are longer in the ___ and evening.,morning
Shadows are shortest at ___.,noon
A mirror reflects ___. ,light
The type of mirror that curves outward is called ___ mirror.,convex
The type of mirror that curves inward is called ___ mirror.,concave
Plane mirrors have a ___ surface.,flat
Convex mirrors form ___ images.,diminished
Concave mirrors can form ___ or magnified images.,real
Light is ___ when it bounces back from a surface.,reflected
Reflection of light helps in seeing objects ___. ,clearly
The image in a plane mirror is ___ and upright.,virtual
The distance of the image from the mirror is equal to the ___ of the object.,distance
Shadows are formed on a ___ surface.,screen
Transparent objects allow light to ___. ,pass through
Translucent objects allow light to pass ___.,partially
Opaque objects do not allow light to ___. ,pass through
A periscope uses the principle of ___ of light.,reflection
The surface which reflects light is called a ___.,mirror
Concave mirrors are used in ___ to focus light.,torch
Convex mirrors are used as ___ mirrors in vehicles.,rear-view
The sun appears to rise and set due to the ___ of earth.,rotation
The colour of shadow depends on the ___ of light.,intensity
A mirror that reflects almost all light is called a ___ mirror.,plane
Objects appear ___ in a plane mirror.,laterally inverted
A pencil appears ___ when placed in water due to refraction.,bent
Reflection helps in seeing objects in ___.,mirrors
The type of mirror used in shaving is usually ___.,concave
Convex mirrors are used for ___ vision.,wide-angle
Shadows are longer when the sun is ___ in the sky.,low
Light travels faster in ___ than in water.,air
A concave lens ___ light rays.,diverges
A convex lens ___ light rays.,converges
The distance between the mirror and the image is equal to the ___.,object distance
Light that cannot pass through a material is ___. ,absorbed
Objects form a shadow because they ___ light.,block
Shadows can be used to tell the ___.,time
Mirrors can form ___ images.,virtual or real
A concave mirror can form a ___ image on a screen.,real
The plane mirror forms an image of the same ___ as the object.,size
Convex mirrors always form ___ images.,virtual
Concave mirrors are used in ___ to focus sunlight.,solar furnaces
Reflection of light follows the ___ of reflection.,laws
The tip of a pencil in water appears ___ due to refraction.,displaced
Light allows us to see ___ around us.,objects
