Question,Answer
Carbohydrates are the main source of ___ in our body.,energy
Proteins are mainly needed for ___ and repair of tissues.,growth
Fats provide ___ and help in protecting our organs.,energy
Vitamins help in maintaining ___ and preventing diseases.,health
Minerals are essential for proper functioning of ___.,body
Water is important for all ___ processes in the body.,life
Milk and eggs are rich sources of ___. ,protein
Rice, wheat, and maize are rich in ___. ,carbohydrates
Butter and ghee are rich sources of ___. ,fats
Orange and lemon are rich in ___. ,vitamin C
Green leafy vegetables are rich in ___. ,iron
Vitamin A helps in maintaining good ___. ,vision
Calcium is essential for strong ___. ,bones
Vitamin D helps in absorbing ___. ,calcium
Proteins are made up of ___. ,amino acids
Carbohydrates are mainly obtained from ___. ,grains
Fats are mainly obtained from ___. ,oilseeds
Vitamin K helps in ___. ,blood clotting
Iodine is important for proper functioning of the ___. ,thyroid
Deficiency of vitamin D can cause ___. ,rickets
Iron deficiency can lead to ___. ,anemia
Protein deficiency can lead to ___. ,kwashiorkor
Carbohydrates are stored in the body as ___. ,glycogen
Fats provide a concentrated form of ___. ,energy
Vitamin C helps in the healing of ___. ,wounds
Minerals like potassium and sodium help in maintaining ___. ,fluid balance
Proteins are found in pulses, __, and dairy products.,nuts
Oils and butter are rich in ___. ,fats
Food provides ___. ,nutrition
A diet with all essential nutrients is called a ___. ,balanced diet
Carbohydrates give ___. ,energy
Excess intake of fats can lead to ___. ,obesity
Water is needed to regulate ___. ,body temperature
Vitamin B helps in maintaining a healthy ___. ,nervous system
Minerals like phosphorus are important for ___. ,bones
Fruits provide ___. ,vitamins
Vegetables provide ___. ,minerals
Milk and milk products provide ___. ,calcium
Proteins help in the ___ of the body.,growth
Vitamin A is found in ___. ,carrots
Vitamin D is obtained from ___. ,sunlight
Deficiency of vitamin C causes ___. ,scurvy
Iodine prevents ___. ,goiter
Proteins are important for ___ and repair.,tissues
Excess carbohydrates are stored as ___. ,fat
Vitamin E helps in protecting ___. ,cells
Vitamin K is important for ___. ,blood clotting
Fats help in the absorption of ___. ,vitamins
Water is required for proper ___. ,digestion
