Question,Answer
Cotton is obtained from the ___ of the cotton plant.,fibres
Wool is obtained from the ___ of sheep.,hair
Silk is obtained from the cocoon of the ___.,silkworm
The process of converting fibres into yarn is called ___.,spinning
The process of making fabric from yarn is called ___.,weaving
The tool used for spinning yarn by hand is called a ___.,charkha
The rearing of silkworms for obtaining silk is called ___.,sericulture
The process of removing cotton fibres from seeds is called ___.,ginning
Wool is obtained from animals like sheep, goat, and ___.,camel
Fibres obtained from plants are called ___ fibres.,natural
Nylon and polyester are examples of ___ fibres.,synthetic
Jute is obtained from the ___ of the jute plant.,stem
The thin strands that are twisted to make yarn are called ___.,fibres
A single thread of yarn is made up of many ___.,fibres
Weaving is done using a machine called a ___.,loom
Spinning was done in olden days using a ___.,takli
The silk fibre is obtained from the ___ of the silkworm.,cocoon
Cotton plants are usually grown in ___ climates.,warm
Wool keeps us ___ in winter.,warm
The process of dyeing is used to add ___ to fabric.,colour
Synthetic fibres are made from ___ materials.,chemical
Clothes made from cotton are suitable for ___ season.,summer
Woolen clothes trap ___ inside them.,air
Fibres that are obtained from animals are called ___ fibres.,animal
The yarn used for weaving is obtained by ___ fibres.,twisting
The stage between fibre and fabric is called ___.,yarn
The outer covering of silkworm is called ___.,cocoon
The plant that gives jute fibre is mainly grown in ___ areas.,wet
Fibres that are long and strong are suitable for making ___.,yarn
Cotton fibres are obtained from cotton ___.,bolls
The clothes we wear are made from ___.,fabrics
The process of converting yarn into fabric using needles is called ___.,knitting
Wool is cleaned before spinning by the process called ___.,scouring
The machine used in factories to spin fibres is called a ___.,spinning machine
Natural fibres are obtained from ___ and animals.,plants
The fibre obtained from coconut husk is called ___.,coir
Synthetic fibres dry ___ than natural fibres.,faster
Cotton fibre is soft and ___.,absorbent
Wool fibre comes from the ___ of sheep.,fleece
Silk is a natural ___ fibre.,animal
The process of removing dirt and grease from wool is called ___.,scouring
Fibres are twisted together to form ___.,yarn
The cloth we wear is also called ___.,fabric
The fibre obtained from flax plant is used to make ___.,linen
Weaving is done on a ___.,loom
The process of making threads from fibres is called ___.,spinning
Synthetic fibres are generally ___ in weight.,light
Natural fibres are usually ___ to wear.,comfortable
