Question,Answer
"The word 'tradesmen' refers to people who sell things at the fair.",True
"Uncle 'warned' Rashid, meaning he gave him a cautionary advice.",True
"The shopkeeper was 'neither young nor old,' which means he was middle-aged.",True
"The old man 'compelled' the shopkeeper to buy the clock.",False
"The word 'tempt' means to try to make someone do something, often wrong.",True
"Rashid was 'disappointed' because he didn't win anything big.",True
"The 'trick' was to show that winning was easy so others would play.",True
"Uncle was 'thoughtful' about Rashid's feelings.",True
"The phrase 'game of chance' implies there is no skill involved.",True
"The 'partner' of the shopkeeper helped in the deception.",True
"The boy 'won' prizes because the shopkeeper let him win on purpose.",True
"Rashid's 'bad luck' was a result of the discs being rigged.",True
"The word 'humiliation' is how Rashid felt when people laughed.",True
"Uncle 'explained' the reality of the fair to Rashid.",True
"The 'disc' had numbers that had to be added together.",True
"The shopkeeper appeared 'indifferent' to the old man's win.",True
"The 'comb' and 'ink bottle' were 'trifles' (items of little value).",True
"Rashid's 'innocence' made him an easy target for the shopkeeper.",True
"The word 'bhaiya' indicates a respectful relationship.",True
"The 'fairground' was crowded with people from far and near.",True
"Uncle 'instructed' Rashid to stay with Bhaiya.",True
"The shopkeeper was 'clever' at fooling people.",True
"Rashid 'persisted' in playing until his money was gone.",True
"The 'table lamp' was a much better prize than the 'comb'.",True
"The 'wristwatch' won by the boy was a fake prize.",True
"Uncle 'comforted' Rashid with kind words and gifts.",True
"The word 'discourage' is the opposite of 'tempt'.",True
"The old man's 'joy' was part of the acting.",True
"Rashid 'realized' his mistake after Uncle's explanation.",True
"The fair provided 'merchandise' of all kinds.",True
"The shopkeeper's 'smile' was a way to look friendly and inviting.",True
"The 'total' of the numbers was the key to the game.",True
"Rashid's 'hopes' were high when he started playing.",True
"Uncle 'prevented' Rashid from feeling too bad about himself.",True
"The 'Lucky Shop' name was a 'misnomer' (a misleading name).",True
"The 'audience' at the fair was looking for entertainment.",True
"Rashid's 'patience' was tested during the game.",False
"The 'scolding' Rashid expected from Uncle never came.",True
"The 'umbrella' was a 'useful' gift compared to the game prizes.",True
"The shopkeeper 'collected' money from many people like Rashid.",True
"The 'atmosphere' of the fair was festive.",True
"The 'Bhaiya' character represents a guardian role.",True
"Rashid's 'lesson' was about 'gullibility'.",True
"The 'clock' was worth more than the 50 paise entry fee.",True
"The 'shopkeeper's friends' were the 'old man' and the 'boy'.",True
"The 'game' was a 'scam'.",True
"Rashid 'regretted' his actions.",True
"Uncle was 'observant' of the shopkeeper's tricks.",True
"The story is a 'cautionary tale'.",True
"The 'prizes' were 'baits' to catch 'fishes' (people).",True
