Question,Answer
"The word 'shrivel' means to grow and expand.",False
"The 'prison' behind your eyes refers to the mind's inability to express itself.",True
"The 'food and dress of thought' means words provide substance and beauty.",True
"The poet implies that thoughts are 'incomplete' without language.",True
"The phrase 'fresh and beautiful thing' refers to new and original ideas.",True
"Matching words to 'brightest thoughts' means using precise language.",True
"The poem suggests that language is a 'communal' game.",True
"The 'swing' of a thought implies its rhythm and energy.",True
"The word 'loveliest' suggests that words should be used for positive expression.",True
"The poet's 'tone' is one of 'encouragement'.",True
"The 'game' of English is about 'creativity' and 'choice'.",True
"The 'shrivelling' of a thought is a 'tragedy' in the poet's view.",True
"Words are 'vessels' for our 'inner' world.",True
"The poet 'challenges' the reader to find 'new' ways to speak.",True
"The word 'brightest' describes the 'quality' of our best ideas.",True
"The 'dress' of thought makes it 'presentable' to others.",True
"The 'prison' is a 'metaphor' for 'unexpressed' feelings.",True
"The poet believes that 'language' is 'evolving'.",True
"The word 'wonderful' is used to 'praise' the English language.",True
"The 'all of you' refers to the 'universal' ability to speak.",True
"The 'food' of thought helps it 'survive' and 'grow'.",True
"The 'dress' of thought helps it 'be seen' and 'admired'.",True
"The 'swing' of thought is its 'musical' quality.",True
"The poet 'advocates' for 'expressiveness'.",True
"The word 'die' is used to show the 'fate' of unsaid thoughts.",True
"The 'game' is 'easy' but requires 'effort'.",True
"The 'right' words are 'hidden' in the 'dictionary' of the mind.",True
"The poet 'promotes' the 'use' of 'fresh' vocabulary.",True
"The 'beautiful thing' is a 'new' perspective.",True
"The 'prison' is 'behind your eyes' because that's where thoughts live.",True
"The 'longing' people feel is for 'meaningful' connection.",True
"The 'words' are the 'skin' of our 'thoughts'.",False
"The 'match' is a 'careful' selection process.",True
"The 'swing' is the 'dance' of language.",True
"The poet 'celebrates' the 'power' of the 'spoken word'.",True
"The 'shrivel' image is 'organic' and 'natural'.",True
"The 'dress' image is 'cultural' and 'social'.",True
"The 'prison' image is 'restrictive' and 'dark'.",True
"The 'fresh' image is 'invigorating' and 'light'.",True
"The 'wonderful words' are the 'protagonists' of the poem.",True
"The 'game' is 'competitive' and 'hard'.",False
"The 'thought' is the 'guest' of the 'mind'.",True
"The 'words' are the 'host' that 'welcome' the thought.",True
"The 'swing' is the 'freedom' of the thought.",True
"The 'brightest' is the 'peak' of 'clarity'.",True
"The 'loveliest' is the 'peak' of 'beauty'.",True
"The 'prison' is the 'silence' of the 'unspoken'.",True
"The 'wonderful words' are 'available' to everyone.",True
"The 'game' is 'played' through 'speaking' and 'writing'.",True
"The poem is a 'call to action' for 'writers' and 'speakers'.",True
