Question,Answer
"The chapter implies that Kalpana’s success was a result of defying social norms.",True
"The 'encyclopedic knowledge' required for astronauts includes being a polymath.",True
"The 'unprecedented space tragedy' refers to the scale and shock of the event.",True
"The author suggests that space exploration is a risk-free endeavor.",False
"Kalpana’s message from Columbia suggests she felt connected to her roots even in space.",True
"The phrase 'it was a shocker' captures the collective grief of a nation.",True
"The disintegration of Columbia was caused by the shuttle being too old.",False
"Kalpana’s Ph.D. in aerospace engineering was the final step in her formal education.",True
"The 'frontiers of space' is a metaphor for the limits of human achievement.",True
"The fact that her family attended the launch indicates their eventual support.",True
"The mission’s failure was a result of a lack of scientific research.",False
"The text portrays Kalpana as someone who prioritized 'doing' over 'dreaming'.",True
"The term 'heroine' is used because she overcame vast obstacles to reach her goal.",True
"The 'path from dreams to success' requires both a 'vision' and 'courage'.",True
"The Columbia disaster led to a temporary halt in NASA's shuttle program.",True
"The experiments on 'pollinating plants' were to see if food could be grown in space.",True
"Kalpana’s status as a 'naturalized citizen' reflects the global nature of science.",True
"The '252 orbits' around the Earth show the intensity of a space mission.",True
"The loss of contact at 9:00 AM was the first sign of the catastrophe.",True
"The 'encyclopedic knowledge' mentioned suggests that astronauts must be generalists.",True
"The 'shocker' was felt more deeply in India because of Kalpana’s origin.",True
"The 'trailblazing' nature of her career opened doors for future Indian astronauts.",True
"The chapter suggests that 'being an astronaut' is the most difficult job in the world.",True
"The 'disintegration' of the shuttle happened during the 're-entry' phase.",True
"Kalpana’s life story is used as a 'motivational' tool for students.",True
"The '100 million dollars' mentioned was the total budget of NASA for that year.",False
"The word 'specialization' implies that astronauts only need to know one thing.",False
"The 'message' Kalpana sent to her college shows her humble nature.",True
"The 'frontiers' can be both physical (space) and mental (prejudices).",True
"The 'shivers' and 'grief' show that space travel is a human story, not just a technical one.",True
"The text implies that Kalpana was a 'risk-taker' by profession.",True
"The '20,000 km per hour' speed is a key reason why re-entry is dangerous.",True
"The 'Tagore Baal Niketan' school played a role in her early inspiration.",True
"The 'Israeli' astronaut's presence highlights international cooperation in space.",True
"The 'tragedy' was specifically 'unprecedented' because of the media coverage.",False
"Kalpana’s Ph.D. thesis was likely related to the mechanics of flight.",True
"The 'shuttle' Columbia was a unique vehicle because it was reusable.",True
"The 'success' Kalpana reached was both professional and symbolic.",True
"The '80 experiments' show that the mission was very busy and productive.",True
"The 'breaking' of the shuttle was caused by extreme heat and pressure during re-entry.",True
"The 'spirit' of Kalpana Chawla is said to live on in her achievements.",True
"The 'Master's degree' in the U.S. was the turning point in her career.",True
"The 'Karnal' girl identity stayed with her despite her U.S. citizenship.",True
"The 'Columbia' was considered a very reliable shuttle before the accident.",True
"The 'message to students' was an invitation to believe in the impossible.",True
"The '10.45 million kilometers' traveled shows the vastness of the mission.",True
"The 'grief-stricken' town of Karnal represents the local pride in her.",True
"The 'limitless' possibilities of space are contrasted with the 'limits' of the shuttle.",True
"The author's tone is one of 'admiration' and 'solemnity'.",True
"Kalpana Chawla's legacy is the 'path' she cleared for others.",True
