Question,Answer
"Jumman Sheikh and Algu Chowdhary were great friends.",True
"Jumman had an old aunt who had some property.",True
"The aunt transferred her property to Jumman on the condition that he would look after her.",True
"Jumman and his wife were kind to the aunt forever.",False
"Jumman’s wife, Karman, grudged even the little food the old lady needed.",True
"The aunt asked for a monthly allowance to set up a separate kitchen.",True
"Jumman agreed to give the monthly allowance immediately.",False
"The aunt decided to take her case to the village Panchayat.",True
"Algu Chowdhary was the first person the aunt went to for support.",False
"The Panchayat was held under an old banyan tree.",True
"Jumman nominated Algu Chowdhary to be the Panch.",False
"The aunt nominated Algu Chowdhary to be the Panch.",True
"Algu gave the verdict in favor of Jumman.",False
"Algu's verdict was that Jumman must pay a monthly allowance or return the property.",True
"After the first Panchayat, Jumman and Algu became even better friends.",False
"Jumman wanted to take revenge on Algu.",True
"Algu sold a fine bullock to Samjhu Sahu.",True
"Samjhu Sahu promised to pay the price of the bullock in a month.",True
"The bullock died within a month because Samjhu Sahu overworked it.",True
"Samjhu Sahu refused to pay Algu for the dead bullock.",True
"The second Panchayat was also held under the old banyan tree.",True
"In the second Panchayat, Samjhu Sahu nominated Jumman as the Panch.",True
"Algu's heart sank when Jumman was named the Panch.",True
"Jumman gave a verdict against Algu to get his revenge.",False
"Jumman realized that a Panch has no friend or enemy, only justice.",True
"Jumman’s verdict was that Samjhu Sahu must pay Algu the price of the bullock.",True
"Algu shouted, 'Victory to the Panchayat. This is justice.'",True
"The two friends embraced and wept after the second verdict.",True
"The story 'Fair Play' teaches that justice is above friendship.",True
"Jumman's wife was happy to serve the aunt.",False
"The aunt was Jumman's mother.",False
"Algu was afraid of Jumman's enmity at first.",True
"The bullock died because it was already sick when sold.",False
"Samjhu Sahu was an ekka driver.",True
"The village elders attended the Panchayat.",True
"Jumman thought Algu had betrayed him in the first case.",True
"The aunt was very patient for several years before complaining.",True
"Jumman laughed at his aunt's threat to go to the Panchayat.",True
"The Panch is considered the voice of God in the story.",True
"Algu had a pair of bullocks.",True
"Samjhu Sahu drove the bullock to the town four times a day.",True
"The bullock died of hunger and exhaustion.",True
"Jumman felt a sense of responsibility as soon as he sat in the seat of the Panch.",True
"The aunt argued her own case at the Panchayat.",True
"Algu and Jumman's bond was broken for a long time.",True
"The story is set in a modern city.",False
"Jumman's aunt was a widow.",True
"The Panchayat is a traditional village council in India.",True
"Samjhu Sahu tried to cheat Algu because the bullock died.",True
"Premchand is the author of this story.",True
