Question,Answer
"Deserts are the driest places on earth.",True
"No animal can survive in the desert for more than a day.",False
"Desert animals have developed extraordinary ways to cope with the heat.",True
"Gerbils spend the hottest part of the day in cool underground burrows.",True
"Darkling beetles catch drops of moisture on their legs.",True
"All deserts are endless seas of sand dunes.",False
"Some deserts are rocky or pebbly with small bushes.",True
"Rattlesnakes are found across the American continent.",True
"Rattlesnakes can hear noises through the air like humans do.",False
"A rattlesnake feels vibrations in the ground through its body.",True
"The rattle of a rattlesnake is used to attract prey.",False
"Most rattlesnakes avoid people if they can.",True
"Mongooses like to hunt alone.",False
"Mongooses are famous for being able to kill snakes without getting hurt.",True
"Mongooses have very fast reactions.",True
"All the female mongooses have their kittens at about the same time.",True
"Camels were first domesticated by people many thousands of years ago.",True
"Dromedary camels have two humps.",False
"Bactrian camels have two humps.",True
"A camel's hump is full of water.",False
"A camel's hump is full of fat.",True
"A thirsty camel can drink thirty gallons of water in ten minutes.",True
"Camels get the moisture they need from desert plants.",True
"Desert animals never need to drink water.",False
"The Gila monster is a type of desert lizard.",True
"The Sahara is the world's largest desert.",True
"Deserts can be very cold at night.",True
"Sand dunes are hills of sand moved by the wind.",True
"A rattlesnake can grow up to thirty feet long.",False
"Mongooses use chirping noises to keep in touch with each other.",True
"The fat in a camel's hump nourishes the animal when food is scarce.",True
"If a camel does not eat for several days, its hump shrinks.",True
"Camels have tough mouths so they can eat thorny cacti.",True
"Mongooses hunt for beetles, termites, and other small creatures.",True
"Snakes can see very well over long distances.",False
"A rattlesnake strikes with lightning speed.",True
"A mongoose is killed by a snake's first strike.",False
"Mongooses live in dens made in old termite mounds or hollow logs.",True
"Deserts can have beautiful wildflowers after it rains.",True
"The desert is always a wasteland with no life.",False
"Rattlesnakes eat mice, voles, and rats.",True
"The rattlesnake's tail makes a rattling sound when it is shaken.",True
"Camels can survive for ten months without drinking any water at all.",True
"Mongooses are found in Africa and Asia.",True
"The Gobi desert is located in South America.",False
"Desert rats are also known as Jerboas.",True
"A camel's ears are very small and covered in hair.",True
"Camels can close their nostrils to keep out blowing sand.",True
"The desert sky is usually cloudless.",True
"Most desert animals are active only during the cool night.",True
