Question,Answer
"The poet had a quarrel with her brother.",True
"The poet knows exactly why the quarrel started.",False
"The poem says that one thing led to another.",True
"The start of the fight was very big and serious.",False
"The end of the fight was described as 'strong'.",True
"The brother claimed that he was right.",True
"The poet agreed with her brother at the start of the fight.",False
"The afternoon turned 'black' because of the fight.",True
"The fight lasted for an entire week.",False
"The brother thumped the poet on the back to end the fight.",True
"The brother said, 'Oh, come along!' to make up.",True
"The siblings stayed angry until the next morning.",False
"The poet's brother admitted he was in the wrong at the end.",True
"The quarrel was between a sister and a brother.",True
"The poet said, 'I knew he was wrong' during the fight.",True
"The afternoon felt unpleasant because of the argument.",True
"The brother wanted to continue the fight all night.",False
"The quarrel ended suddenly in the afternoon.",False
"The start of the quarrel was 'slight'.",True
"The brother was the one who ended the fight.",True
"The poet and her brother are the only two characters mentioned.",True
"The siblings were playing a game when they fought.",False
"The poem shows that siblings often fight over small things.",True
"The brother hit the poet's head to say sorry.",False
"The poet realized her brother was right to end the fight.",True
"The word 'thumped' means a gentle pat.",False
"The quarrel made the day feel dark and gloomy.",True
"The siblings were happy during the fight.",False
"The poet remembers the reason for the second 'thing'.",False
"The brother's words 'Oh, come along!' mean 'Let's be friends again'.",True
"The poem is about a very old memory.",False
"The brother 'thumped' the poet on the back.",True
"The poet was the first one to say sorry.",False
"The quarrel had a clear beginning and end.",True
"The 'black' afternoon refers to the weather.",False
"The brother was honest enough to end the fight.",True
"The poet initially thought her brother was wrong.",True
"The quarrel was a 'strong' event in their day.",True
"The poet felt relieved when the fight ended.",True
"The poem is written by Eleanor Farjeon.",True
"The brother's action was friendly at the end.",True
"The siblings were sitting in the dark during the fight.",False
"The poet was surprised by her brother's action.",True
"The quarrel was settled before nightfall.",True
"The brother admitted he was wrong just to stop the fight.",True
"The poem shows that making up is important.",True
"The fight was loud and violent.",False
"The brother used a 'strong' voice at the end.",False
"The poet changed her mind about who was right.",True
"The siblings are friends again at the end of the poem.",True
