Question,Answer
"Dogs were once their own masters and lived the way wolves do.",True
"The dog in the story was very happy with his life in the wild.",False
"The dog wanted to find a master who was stronger than anyone else.",True
"The first animal the dog met was a big Bear.",False
"The Wolf was afraid of the Bear.",True
"The dog left the Wolf because the Wolf was a coward.",False
"The Bear was afraid of the Lion.",True
"The Lion is known as the king of the forest.",True
"The dog stayed with the Lion for a very short time.",False
"The Lion was afraid of a Man.",True
"The dog finally chose Man as his master.",True
"The dog is still man's most loyal servant today.",True
"The dog met a rabbit during his search.",False
"The Bear wanted to eat a cow.",True
"The Lion roared and struck the ground with his paw.",True
"The Wolf was the dog's kinsman.",True
"The dog wanted to be a servant to the weakest creature.",False
"The Bear and the dog went to look for a herd of cows.",True
"The Lion lived in a desert.",False
"The dog found that Man was the strongest of all.",True
"The Wolf was a fierce animal.",True
"The dog was sick and tired of wandering about by himself.",True
"The Bear was stronger than the Wolf.",True
"The Lion smelled a Man coming toward them.",True
"The dog said goodbye to the Lion to join the Man.",True
"The story explains why dogs live with humans.",True
"The dog met the Lion before he met the Bear.",False
"The Wolf was afraid of the dog.",False
"The cows were running in a panic because of a tiger.",False
"The Lion ran away quietly when he sensed a Man.",True
"The dog wanted a master to protect him and give him food.",True
"The dog is a wild animal at the end of the story.",False
"The dog's first master was a Man.",False
"The Bear hid in the bushes because he saw a Lion.",False
"The Lion was the strongest beast of all until he met Man.",True
"The dog found the Wolf in the middle of the forest.",True
"The Wolf and the dog were related.",True
"The dog thought the Bear was the strongest initially.",False
"The Lion was very brave and never showed fear.",False
"The dog stayed with the Man 'to this day'.",True
"The dog serves Man faithfully.",True
"The Bear was afraid of the Wolf.",False
"The dog walked with the Wolf until they met the Bear.",True
"The dog's life was difficult before he found a master.",True
"The Lion gave a great roar before turning away.",True
"The dog was looking for a master who was a king.",False
"The dog asked the Wolf, 'Will you be my master?'",True
"The Bear said, 'I see a Man.'",False
"The dog is known for being man's best friend.",True
"The story is a legend about the origin of domestic dogs.",True
