Question,Answer
"The poem 'Vocation' is written by Rabindranath Tagore.",True
"The child goes to school at ten o'clock in the morning.",True
"The first person the child meets is a hawker.",True
"The hawker sells crystals and diamonds.",False
"The hawker cries 'Bangles, crystal bangles!'",True
"The hawker seems to be in no hurry to go anywhere.",True
"The child wishes he were a hawker spending his day on the road.",True
"The child meets the gardener at four in the afternoon.",True
"The gardener is digging the ground in the garden.",True
"The gardener gets his clothes soiled with dust.",True
"The child's parents allow him to get baked in the sun like the gardener.",False
"The child wishes he were a gardener digging away in the garden.",True
"The child sees the watchman through his open window at night.",True
"The lane where the watchman walks is bright and crowded at night.",False
"The watchman carries a lantern in his hand.",True
"The watchman's shadow follows him at his side.",True
"The watchman never seems to go to bed in his life.",True
"The child wishes he were a watchman walking the street all night.",True
"The child is happy with his own strict daily routine.",False
"The hawker has a fixed road he must take.",False
"The gardener is scolded for getting his clothes dirty.",False
"The watchman swings his lantern as he walks.",True
"The child sees the gardener when he comes back from school.",True
"The child thinks the hawker has a very free life.",True
"The watchman walks in the dark and lonely lane.",True
"The child has to follow a fixed time for school and home.",True
"The hawker's cry is 'Bangles, crystal bangles'.",True
"The gardener is wearing a uniform.",False
"The watchman looks very tired and sleepy to the child.",False
"The child wants to 'chase the shadows' with a lantern.",True
"The poem is about a child's imagination and desires.",True
"The hawker sells bangles made of gold.",False
"The child's gate is where he sees the gardener.",True
"The street lamp stands like a giant with one red eye.",True
"The child is supposed to go to bed when it gets dark.",True
"The gardener works even if he gets wet in the rain.",True
"The hawker has no place he 'must' go to.",True
"The child feels restricted by his 'vocation' as a student.",True
"The watchman walks alone in the night.",True
"The child sees three different people throughout the day.",True
"The hawker spends all his time on the road.",True
"The gardener's clothes are covered in mud.",True
"The child thinks the watchman is lucky to stay awake.",True
"The poem is written in the first-person ('I').",True
"The child's window is closed when he sees the watchman.",False
"The hawker's road is 'any road'.",True
"The gardener is 'digging' for treasure.",False
"The child's life is full of rules and schedules.",True
"The watchman 'never goes to bed'.",True
"The poem is titled 'Vocation'.",True
