Question,Answer
"The word 'snap' is an example of a sound word (onomatopoeia).",True
"The phrase 'soars like a ship' is a simile used by the poet.",True
"The kite's 'tail' is actually a part of its wings.",False
"The 'crest' of a gust refers to the lowest point of the wind.",False
"The kite 'rides' the wind just as a boat rides the ocean tides.",True
"When the string goes 'slack', it means the string has become loose.",True
"The word 'raggeder' means something that is very neat and clean.",False
"The 'wings' of the kite are a metaphor for the kite's frame and paper.",True
"The kite 'rests' because it is tired of flying.",False
"The kite climbs high when it 'pulls' against a strong gust of wind.",True
"The poem suggests that the kite has its own life when in the air.",True
"The word 'bright' is used as a contrast to the 'raggeder' ending.",True
"The kite 'dives' and 'dips' to gather speed and balance.",True
"A 'breeze' and a 'gust' refer to the exact same speed of wind.",False
"The phrase 'blue' is used to represent a clear, cloudless sky.",True
"The kite is compared to a bird because it has feathers.",False
"The flyer must run until a new breeze fills the kite's wings.",True
"A kite is only 'bright' at the beginning of its life.",True
"The 'sail' of a ship and the 'wings' of a kite serve a similar purpose.",True
"The kite's tail snaps to show its anger at the wind.",False
"The 'slack' string is wound back to keep the kite from falling too fast.",True
"The kite 'falls' when the wind 'falls'.",True
"The poem uses 'tides of wind' to show that air moves like water.",True
"The 'raggeder thing' refers to a kite that has been perfectly made.",False
"The kite 'soars' only when there is enough wind to lift it.",True
"The poet uses the word 'new' to show the kite's initial beauty.",True
"The 'crest' is the top of a wave or a peak of wind.",True
"The kite's 'wings' actually flap like a real bird's wings.",False
"The poem focuses on the science of how a kite is built.",False
"The phrase 'until a new breeze blows' implies a period of waiting.",True
"The 'snap' of the tail happens during a dive.",True
"The kite is 'lost' once it gets caught in a tree.",True
"The flyer winds the string because they are going home.",False
"The kite's 'sails' are its most important feature for flying.",True
"The word 'bright' is repeated to show the joy of flying.",True
"The kite 'rides' over the wind like a surfer on a wave.",True
"The poem follows a rhythm that matches the movement of a kite.",True
"The 'raggeder' kite is no longer useful for flying.",True
"The poet, Harry Behn, focuses on the kite's visual beauty.",True
"The kite 'soars' highest when the wind is at its 'crest'.",True
"The 'blue' mentioned in the poem is a type of bird.",False
"A kite 'dips' only when it is about to crash.",False
"The 'wind falls' means the wind has stopped blowing strongly.",True
"The 'wings' filling with air is a signal that the kite will rise again.",True
"The kite is described as 'bright' to show it is easy to see.",True
"The 'string' is the only thing connecting the kite to the earth.",True
"The kite 'flaps' in the tree because it is trying to fly away.",True
"The word 'soars' indicates a slow, heavy movement.",False
"The poem 'The Kite' uses imagery to help us see the kite in our minds.",True
"The 'sail' in the poem refers to a boat's sail.",True
