Question,Answer
"The poet says we should never let a thought shrivel and die.",True
"English is described as a wonderful game that everyone can play.",True
"The poem suggests that words are the food and dress of thought.",True
"We should only speak when we have something bad to say.",False
"Words can free a thought from its 'prison' behind your eyes.",True
"Everyone is longing today to hear some fresh and beautiful thing.",True
"The poet thinks English is a very difficult language to learn.",False
"Thoughts are kept in a 'prison' in our minds until we speak them.",True
"Words give a thought its body and swing.",True
"The poem says that words are 'wonderful' to play with.",True
"A thought can 'shrivel and die' if we don't find the right words.",True
"Only smart people can play the 'game' of English.",False
"Words help us express the 'loveliest' things.",True
"A thought is 'imprisoned' behind our eyes.",True
"The poet says that 'all of you' can play the game of words.",True
"Words are described as the 'dress' of our thoughts.",True
"The poem says that thoughts need to be 'fed'.",True
"We must 'match' the words to the brightest thoughts.",True
"Words help thoughts to 'swing'.",True
"The poem encourages people to be silent forever.",False
"The poet believes that there are still many 'new' things to be said.",True
"Words are the 'bridge' between the mind and the world.",True
"The poem says that a thought is 'waiting' to be freed.",True
"We should not let a thought 'fade away'.",True
"English is the only language mentioned in the poem.",True
"Words can make a thought 'fresh'.",True
"Words are like 'clothes' for our ideas.",True
"The poet wants us to use 'beautiful' words.",True
"A thought is 'held' in the mind like a captive.",True
"Words give thoughts 'life' and 'movement'.",True
"The 'game' of English is about finding the right words.",True
"The poet thinks speaking is 'important'.",True
"Words are 'tools' for the mind.",True
"The poem suggests that thoughts are 'hungry' for words.",True
"We should 'groom' our thoughts with words.",True
"The poet is Mary O'Neill.",True
"The poem is about the 'magic' of language.",True
"Words can 'release' a thought.",True
"The poet believes that 'anyone' can be a good speaker.",True
"Words are the 'fuel' for communication.",True
"The 'prison' in the poem refers to the human brain.",True
"The poet says that people are 'waiting' to hear new ideas.",True
"Words make thoughts 'vibrant'.",True
"The poem has a 'rhythmic' and 'musical' quality.",True
"The poet uses 'metaphors' to describe thoughts.",True
"Words are the 'soul' of an idea.",False
"The poem is 'short' but 'impactful'.",True
"The poet 'values' self-expression.",True
"Words are 'necessary' for sharing.",True
"The poem is 'inspirational' for students.",True
