Question,Answer
"Why did the shopkeeper buy back the prizes?","To show others that they could easily get cash for winning"
"What does 'trifles' mean in the context of Rashid’s prizes?","Objects of very little value"
"How did the old man's win influence Rashid?","It made Rashid believe that he too could win something big"
"Describe the 'trick' played by the shopkeeper.","He used his friends to win big prizes and 'sell' them back to lure real customers"
"Why did Uncle tell Rashid not to buy anything while he was away?","Because he knew the fair was full of people looking to cheat children"
"What does the phrase 'game of chance' imply?","A game where the outcome is random, though here it was rigged"
"Why was Rashid's 'bad luck' actually a success for the shopkeeper?","The shopkeeper made money while giving away almost nothing"
"Explain the significance of the 15 rupees paid for the clock.","It was a high amount meant to impress the crowd"
"What does 'humiliated' tell us about Rashid's feelings?","He felt embarrassed because people laughed at his poor results"
"How did the boy's multiple wins serve the shopkeeper?","It created a 'winning streak' that looked very tempting to onlookers"
"Why did Uncle buy Rashid an umbrella and sweets?","To compensate for his disappointment and show he wasn't angry"
"What is the meaning of 'tempt' as used in the story?","To attract someone to do something by showing them a benefit"
"How did the shopkeeper appear 'neither happy nor sad'?","He was acting professionally to look like a fair businessman"
"Why did Rashid 'hope' for a better prize each time?","He was caught in the 'gambler's fallacy'—thinking a win was due"
"What does 'Bhaiya' represent in Rashid's journey through the fair?","A companion and protector, though he couldn't stop Rashid from playing"
"Explain the 'logic' Uncle used to explain the trick.","He explained that the winners were 'shills' or partners of the owner"
"Why did the old man and the boy not keep their prizes?","Because their job was to return the prizes to be used as bait again"
"What does 'settled' money mean?","The money given to Rashid to spend at the fair"
"How did the shopkeeper show 'cunning'?","By letting 'lucky' people win while the real customers lost"
"Why was the 'Lucky Shop' a misleading name?","Because luck had nothing to do with the rigged outcome"
"What does 'poverty' (from Ch 3) compare to Rashid's 'poverty' after the game?","Rashid’s loss was due to a mistake, not circumstances"
"How did the 'six discs' create a false sense of fairness?","It made the game look like a simple math puzzle anyone could solve"
"Why did Rashid's 'patience' run out?","Because he lost all his money without any reward"
"What does 'neither young nor old' tell us about the shopkeeper?","He was an average-looking man who didn't stand out"
"How did the crowd's laughter affect Rashid?","It added to his sense of failure and regret"
"What is the meaning of 'merchandise'?","Goods that are bought and sold in business"
"Why did Uncle wait until they were home to explain the trick?","To avoid a scene at the fair and to let Rashid reflect first"
"What does 'take a chance' mean for Rashid?","To risk his small amount of money for a big reward"
"How did the shopkeeper 'collect' Rashid’s money?","Slowly, 50 paise at a time, until it was all gone"
"Why was the 'table lamp' a good bait?","It looked expensive and useful, making people want to win"
"What does 'discouraged' (from Ch 2) compare to Rashid?","Rashid was discouraged by his constant losses"
"How did the 'fair' provide a background of temptation?","The festive atmosphere makes people more likely to spend impulsively"
"What is the significance of the 'bottle of ink'?","It is a prize so cheap that it makes the 50 paise fee look like a loss"
"Why did the old man 'compel' the shopkeeper to buy the clock?","It was part of the staged performance to look like a fair deal"
"What does 'indifferent' mean in the shopkeeper’s behavior?","Showing no particular interest or concern"
"How did Rashid's 'innocence' make him a victim?","He didn't realize that adults could be so dishonest in a game"
"Why did Uncle not scold Rashid?","He knew Rashid had already suffered enough from the experience"
"What does the 'umbrella' gift symbolize at the end?","Uncle's care and the return to 'real' value vs. the 'fake' prizes"
"How did the shopkeeper 'tempt' the crowd?","By showing them that 'regular' people like an old man could win"
"What is the meaning of 'trifle'?","Something of little value or importance"
"Why did Rashid's 'luck' never change?","Because the game was designed for him to lose"
"How did the 'numbers' on the discs confuse the players?","It made them focus on math instead of the honesty of the owner"
"What does 'shocker' (from Ch 4) compare to Rashid's realization?","Finding out it was all a trick was a shock to him"
"Why did the boy 'try his luck' again and again?","To show the crowd that 'winning' is addictive and possible"
"What is the importance of 'Eid' as the setting?","It's a time of celebration where children have money to spend"
"How did the shopkeeper manage his 'stock' of prizes?","By buying them back, he never actually lost his best items"
"What does 'tradesmen' tell us about the fair's scale?","It was a large event with professional sellers from everywhere"
"Why did Rashid feel 'bad luck' was his fault?","He didn't yet understand that the system was rigged against him"
"How did the 'sweets' help Rashid's mood?","They provided a simple, guaranteed pleasure after a big loss"
"What is the main lesson about 'Luck' in this chapter?","That 'luck' is often a mask for manipulation"
