Question,Answer
All plants make their own food.,True
Leaves are the main sites of photosynthesis.,True
Roots absorb water and minerals.,True
Stem supports the plant.,True
Flowers help in reproduction.,True
Fruits develop from flowers.,True
Seeds are produced in fruits.,True
Photosynthesis requires sunlight.,True
Photosynthesis requires water.,True
Photosynthesis requires carbon dioxide.,True
Chlorophyll is found in leaves.,True
Green plants have chlorophyll.,True
Roots anchor the plant.,True
Stem carries water and nutrients.,True
Leaves give out oxygen during photosynthesis.,True
Flowers attract pollinators.,True
Seeds germinate to form new plants.,True
Pollination is transfer of pollen.,True
Fruits protect seeds.,True
Seeds contain embryo.,True
Plants produce flowers every season.,False
All plants have flowers.,False
Photosynthesis produces glucose.,True
Plants absorb carbon dioxide from air.,True
Water moves from roots to leaves.,True
Roots do not store food.,False
Stem can store food in some plants.,True
Leaves have veins to transport water.,True
Plants breathe through stomata.,True
Some plants reproduce asexually.,True
Some plants reproduce sexually.,True
Seeds require water to germinate.,True
Seeds require oxygen to germinate.,True
Seeds require suitable temperature to germinate.,True
Germination starts with water absorption.,True
Plant growth is affected by sunlight.,True
Plant growth is affected by soil.,True
Some plants have underground stems.,True
Roots do not perform photosynthesis.,True
Leaves have chloroplasts.,True
Stems can be woody or herbaceous.,True
Flowers have male and female parts.,True
Pollinators include bees and butterflies.,True
Seed dispersal can be by wind.,True
Seed dispersal can be by water.,True
Seed dispersal can be by animals.,True
Fruits can be dry or fleshy.,True
All seeds germinate immediately after falling.,False
Some seeds remain dormant.,True
Some plants survive in deserts.,True
Some plants survive in water.,True
