Question,Answer
Rice is a plant product.,True
Milk is obtained from cows.,True
Fruits grow from roots.,False
Fish is an animal product.,True
Wheat is a cereal.,True
Eggs are plant products.,False
Butter is made from milk.,True
Honey is made by bees.,True
Vegetables grow from seeds.,True
Meat comes from animals.,True
Cheese is made from milk.,True
Sugar is obtained from sugarcane.,True
Tea leaves come from a plant.,True
Coffee is an animal product.,False
Oil can be obtained from seeds.,True
Coconut is a plant product.,True
Milk is a plant product.,False
Rice grows in water.,True
Fish is a plant product.,False
Bread is made from wheat.,True
Vegetables are rich in vitamins.,True
Butter is made from water.,False
Honey is a plant product.,False
Eggs come from chickens.,True
Meat comes from plants.,False
Sugar is a plant product.,True
Milk comes from animals.,True
Fruits are rich in fiber.,True
Vegetables grow from leaves.,False
Rice is obtained from grains.,True
Fish is obtained from rivers or sea.,True
Cheese comes from milk.,True
Tea is an animal product.,False
Coffee comes from seeds.,True
Butter is made from cream.,True
Honey is collected from hives.,True
Meat is obtained from animals.,True
Wheat is used to make flour.,True
Milk can be turned into butter.,True
Eggs are rich in protein.,True
Fruits grow on trees or plants.,True
Vegetables grow underground or above ground.,True
Rice is a staple food.,True
Milk is used to make cheese.,True
Honey is sweet.,True
Tea is made from leaves.,True
Coffee is made from beans.,True
Sugar dissolves in water.,True
Butter melts on heating.,True
Meat is rich in protein.,True
Fruits contain vitamins.,True
Vegetables contain minerals.,True
