Question,Answer
Plants make their own food through photosynthesis.,True
Chlorophyll is necessary for photosynthesis.,True
Plants need sunlight for photosynthesis.,True
Plants need carbon dioxide for photosynthesis.,True
Plants need water for photosynthesis.,True
Roots absorb water and minerals from soil.,True
Leaves are the main site of photosynthesis.,True
Stem supports the plant and transports substances.,True
Flowers are reproductive parts of plants.,True
Pollination is transfer of pollen from anther to stigma.,True
Seeds are produced after fertilization.,True
Some plants reproduce by vegetative propagation.,True
Ferns and mosses do not produce flowers.,True
Seeds contain embryo and food.,True
Photosynthesis occurs only during the day.,True
Plants release oxygen during photosynthesis.,True
Plants absorb carbon dioxide and release oxygen.,True
Leaves have stomata for gas exchange.,True
Some plants have deep roots called taproots.,True
Fibrous roots are shallow and spread out.,True
Xylem transports water.,True
Phloem transports food.,True
Some plants are parasitic.,True
Some plants are carnivorous.,True
Cactus stores water in stem.,True
Roots can also store food.,True
Buds grow into new plants.,True
Rhizomes are underground stems.,True
Tubers store food.,True
Bulbs are modified leaves.,True
Plants do not need sunlight at night.,True
Photosynthesis cannot occur in the absence of light.,True
Plants can survive without roots.,False
Leaves do not perform respiration.,False
Stomata remain open during night in most plants.,False
Pollination can be self or cross.,True
Fruits develop from fertilized ovary.,True
Some seeds are dispersed by wind.,True
Some seeds are dispersed by water.,True
Some seeds are dispersed by animals.,True
Seedless plants reproduce by spores.,True
Mosses grow in damp places.,True
Ferns have spores on underside of leaves.,True
Legumes fix nitrogen in soil.,True
Nuts are dry fruits.,True
Grains are simple fruits.,True
Fruits protect seeds.,True
Germination requires water, oxygen, and suitable temperature.,True
Some plants shed leaves in winter.,True
Evergreen plants do not shed leaves.,True
Bamboo grows from rhizomes.,True
