Question,Answer
Carbohydrates provide energy.,True
Proteins help in growth.,True
Fats provide energy.,True
Vitamins are needed in large amounts.,False
Minerals are required for body functions.,True
Water is essential for life.,True
Proteins are made of amino acids.,True
Carbohydrates are found in rice and wheat.,True
Fats are found in butter and oil.,True
Vitamin C is found in oranges.,True
Vitamin D is obtained from sunlight.,True
Iron is important for blood.,True
Calcium is needed for bones.,True
Water helps in digestion.,True
Proteins are only found in plants.,False
Fats are unhealthy in small amounts.,False
Carbohydrates are stored as glycogen in body.,True
Minerals are obtained from food.,True
Vitamins are organic substances.,True
Vitamin A is good for eyes.,True
Vitamin K helps in blood clotting.,True
Vitamin E is an antioxidant.,True
Excess carbohydrates are stored as fat.,True
Deficiency of vitamin C causes scurvy.,True
Deficiency of iron causes anemia.,True
Milk is rich in calcium.,True
Eggs are rich in protein.,True
Fruits are rich in vitamins.,True
Vegetables provide minerals.,True
Proteins are not a source of energy.,False
Carbohydrates are the main energy source.,True
Fats are stored in adipose tissue.,True
Water regulates body temperature.,True
Proteins help in repairing tissues.,True
Vitamins do not provide energy.,True
Iron is found in green leafy vegetables.,True
Deficiency of vitamin D causes rickets.,True
Vitamin C prevents infections.,True
Excess fats are harmful.,True
Proteins are not stored in the body.,True
Carbohydrates are found in sugar.,True
Minerals do not provide energy.,True
Vitamins are needed in small amounts.,True
Water is involved in chemical reactions.,True
Fats provide insulation.,True
Proteins are essential for enzymes.,True
Vitamin A deficiency affects night vision.,True
Vitamin D deficiency affects bones.,True
Calcium deficiency affects teeth and bones.,True
Iron deficiency affects hemoglobin.,True
