Question,Answer
All foods come from plants.,False
Milk is a source of protein.,True
Honey is made by bees.,True
Rice is obtained from animals.,False
All fruits grow on trees.,False
Wheat is a cereal crop.,True
Eggs are produced by birds.,True
Fish is a source of carbohydrates.,False
Meat is a source of protein.,True
Butter is obtained from milk.,True
Tomatoes are vegetables.,False
Honey is considered a food by humans.,True
All plants give edible fruits.,False
Cheese is made from milk.,True
Vegetables do not provide vitamins.,False
Rice is obtained from paddy.,True
Cows give eggs.,False
Legumes are a source of protein.,True
Fruits are rich in carbohydrates.,True
Milk does not contain calcium.,False
Fish gives omega-3 fatty acids.,True
All cereals grow underground.,False
Meat comes from animals.,True
Honey is obtained from flowers directly.,False
Eggs are plant products.,False
Milk contains fats and proteins.,True
Bread is made from wheat flour.,True
Potatoes are a source of vitamins only.,False
Tomatoes provide vitamin C.,True
Fruits are not necessary for a balanced diet.,False
Wheat is used to make chapati.,True
Butter contains protein.,False
Cheese is high in calcium.,True
All fish live in freshwater.,False
Rice is rich in carbohydrates.,True
Honey has medicinal properties.,True
Milk is a non-vegetarian product.,False
Legumes are pulses.,True
Eggs are high in protein.,True
Vegetables give dietary fiber.,True
Fruits do not contain water.,False
Meat contains essential amino acids.,True
Vegetables are only green in color.,False
Fish cannot be eaten by vegetarians.,True
Milk is a complete food.,False
Honey is sugary.,True
Bread is made by baking dough.,True
Wheat is a cereal.,True
All food is obtained from plants.,False
Cheese is a dairy product.,True
Eggs are used in cakes.,True
Milk is not used to make butter.,False
