Question,Answer
Cotton comes from cotton plant.,True
Silk comes from silkworms.,True
Wool comes from sheep.,True
Jute comes from jute plant.,True
Fibres are used to make clothes.,True
Cotton is a natural fibre.,True
Silk is a natural fibre.,True
Wool is a natural fibre.,True
Jute is a synthetic fibre.,False
Synthetic fibres are man-made.,True
Polyester is a synthetic fibre.,True
Nylon is a synthetic fibre.,True
Rayon is semi-synthetic.,True
Cotton is used in summer clothes.,True
Wool is used in winter clothes.,True
Silk is shiny.,True
Jute is used to make bags.,True
Fibres are twisted to make yarn.,True
Yarn is woven to make fabric.,True
Fabric is made from fibres.,True
Clothes are made from fabric.,True
Fibre is raw material.,True
Silk is obtained from cocoons.,True
Sheep are shorn for wool.,True
Wool is soft.,True
Cotton is soft and absorbent.,True
Jute is coarse.,True
Synthetic fibres do not come from plants or animals.,True
Nylon is stronger than cotton.,True
Polyester does not wrinkle easily.,True
Rayon feels like cotton.,True
Synthetic fibres are durable.,True
Natural fibres can decay.,True
Silk threads are called filaments.,True
Jute fibres are long and strong.,True
Wool is curly fibre.,True
Wool is not obtained from plants.,True
Cotton is not obtained from animals.,True
Silk is shiny and soft.,True
Synthetic fibres are cheaper than natural fibres.,True
Natural fibres are renewable.,True
Synthetic fibres are non-renewable.,True
Fibre to fabric involves spinning.,True
Weaving makes fabric from yarn.,True
Knitting makes fabric from yarn.,True
Fabric is cut and stitched to make clothes.,True
Fibre is harvested from plants or animals.,True
Wool comes from goat in some cases.,True
Silk production is called sericulture.,True
Jute is called golden fibre.,True
