Question,Answer
Water is essential for life.,True
Water exists in three states.,True
Ice is solid water.,True
Water vapour is gaseous water.,True
Liquid water can flow.,True
Evaporation changes water into vapour.,True
Condensation changes vapour into water.,True
Precipitation is water falling from clouds.,True
Rain is a form of precipitation.,True
Snow is frozen precipitation.,True
Hail is solid ice falling from clouds.,True
Water cycle is continuous movement of water.,True
Transpiration is loss of water from plants.,True
Water is found in rivers, lakes, and oceans.,True
Groundwater is water under the soil.,True
Potable water is safe to drink.,True
Water can be purified by boiling.,True
Filtration removes solid impurities from water.,True
Chlorination kills germs in water.,True
Sedimentation allows solids to settle.,True
Decantation separates clear water from sediment.,True
Ice melts to form water.,True
Water freezes at 0°C.,True
Boiling water produces steam.,True
Water is important for drinking.,True
Water is used in irrigation.,True
Water is limited on Earth.,True
Excess water can cause floods.,True
Lack of water causes droughts.,True
Water pollution makes water unsafe.,True
Industrial waste pollutes water.,True
Garbage thrown in rivers pollutes water.,True
Rainwater harvesting conserves water.,True
Water is a liquid at room temperature.,True
Some animals drink water to survive.,True
Plants need water for growth.,True
Water helps in cleaning.,True
Ice is less dense than water.,True
Boiling water kills bacteria.,True
Water supports aquatic life.,True
Saltwater is not drinkable.,True
Freshwater is available in limited amount.,True
Water can be solid, liquid, or gas.,True
Water is tasteless and colorless.,True
Water can dissolve many substances.,True
Rivers, lakes, and ponds are sources of freshwater.,True
Desalination can make seawater drinkable.,True
Water regulates body temperature.,True
Conserving water is important.,True
