Question,Answer
Materials can be solids, liquids, or gases.,True
Water is a liquid.,True
Air is a gas.,True
Iron is a solid.,True
Liquids take the shape of their container.,True
Solids have a fixed shape.,True
Gases have no fixed shape.,True
Materials can be classified by their properties.,True
Metals are good conductors of heat.,True
Metals are good conductors of electricity.,True
Non-metals are poor conductors.,True
Wood is a non-metal.,True
Glass is a non-metal.,True
Rubber is a non-metal.,True
Metals are usually shiny.,True
Metals are malleable.,True
Metals are ductile.,True
Non-metals are brittle.,True
Materials can be transparent.,True
Materials can be opaque.,True
Materials can be translucent.,True
Water is transparent.,True
Glass is transparent.,True
Wood is opaque.,True
Butter paper is translucent.,True
Iron is a metal.,True
Aluminium is a metal.,True
Copper is a metal.,True
Plastic is a non-metal.,True
Air is invisible.,True
Materials can float or sink.,True
Wood floats on water.,True
Stone sinks in water.,True
Materials can be magnetic or non-magnetic.,True
Iron is magnetic.,True
Wood is non-magnetic.,True
Materials can be soluble or insoluble.,True
Sugar is soluble in water.,True
Sand is insoluble in water.,True
Salt is soluble in water.,True
Oil is insoluble in water.,True
Metals can be recycled.,True
Plastics can be recycled.,True
Some materials change on heating.,True
Some materials change on cooling.,True
Some materials dissolve on heating.,True
Some materials solidify on cooling.,True
Materials can be natural or synthetic.,True
Cotton is natural.,True
Nylon is synthetic.,True
Rubber can be natural or synthetic.,True
