Question,Answer
Light travels in straight lines.,True
Shadows are formed when light is blocked.,True
A pinhole camera works on the principle of light traveling in straight lines.,True
Reflection occurs when light bounces off a surface.,True
Plane mirrors form virtual images.,True
Concave mirrors can converge light.,True
Convex mirrors diverge light.,True
Shadows have the same shape as the object.,True
The size of shadow depends on distance of object from light.,True
The sun produces light.,True
Opaque objects do not allow light to pass through.,True
Transparent objects allow light to pass through.,True
Translucent objects allow partial light to pass through.,True
Images in plane mirrors are laterally inverted.,True
Concave mirrors can form magnified images.,True
Convex mirrors form diminished images.,True
Light cannot bend around corners.,True
Refraction is bending of light when it passes from one medium to another.,True
Lenses are used to bend light.,True
Concave lenses are diverging.,True
Convex lenses are converging.,True
Shadows are darkest when light source is small.,True
Larger light sources produce faint shadows.,True
Partial shadow is called penumbra.,True
Total shadow is called umbra.,True
The angle of incidence equals the angle of reflection.,True
Smooth surfaces reflect light regularly.,True
Rough surfaces scatter light in all directions.,True
Mirrors reflect light to form images.,True
Curved mirrors can magnify or reduce images.,True
Concave mirrors focus light to a point.,True
Convex mirrors provide a wider field of view.,True
Shadows change position with time of day.,True
Shadows are longer in the morning and evening.,True
Shadows are shortest at noon.,True
Some animals use shadows for camouflage.,True
Light can be absorbed, reflected, or transmitted.,True
Refraction allows bending of light in water.,True
Objects under water appear bent.,True
Mirrors can produce real and virtual images.,True
Concave mirrors can produce real images.,True
Convex mirrors produce only virtual images.,True
The sun is a source of natural light.,True
Electric bulb is a source of artificial light.,True
Lasers produce monochromatic light.,True
Mirrors are used in periscopes.,True
Mirrors are used in telescopes.,True
Shadows do not form behind transparent objects.,True
Light is necessary to see objects.,True
A shadow is always darker than its surroundings.,True
Light enables vision.,True
