Question,Answer
Air is all around us.,True
Air has weight.,True
Air occupies space.,True
Air is a mixture of gases.,True
Nitrogen is the most abundant gas in air.,True
Oxygen is needed for respiration.,True
Carbon dioxide is used by plants for photosynthesis.,True
Air contains water vapour.,True
Air is invisible.,True
Air exerts pressure.,True
Wind is moving air.,True
Hot air rises.,True
Cold air sinks.,True
Air is essential for life.,True
Air helps in combustion.,True
Polluted air is harmful.,True
Smoke is air pollution.,True
Dust in air can cause health problems.,True
Air has mass.,True
Air can be compressed.,True
Oxygen supports burning.,True
Nitrogen does not support burning.,True
Air can move from high to low pressure.,True
Atmosphere is layer of air around Earth.,True
Air is needed for breathing.,True
Animals inhale oxygen from air.,True
Plants release oxygen into air.,True
Air is necessary for all living organisms.,True
Air can be purified.,True
Air pollution causes global warming.,True
Air pressure decreases with height.,True
Air can be warmed by the Sun.,True
Air can be cooled at night.,True
Air contains dust and pollutants.,True
Clean air is important for health.,True
Air can move in all directions.,True
Air is a non-living component of environment.,True
Air expands when heated.,True
Air contracts when cooled.,True
Air helps in pollination.,True
Air helps in seed dispersal.,True
Air is needed for vehicle engines.,True
Air contains oxygen, nitrogen, and other gases.,True
Carbon dioxide in air is used by algae and plants.,True
Air pressure can be measured by barometer.,True
Movement of air is called wind.,True
Strong wind can cause damage.,True
Air has no color.,True
Air can be compressed into a smaller volume.,True
Air is all around the Earth, even at high altitudes.,True
