Question,Answer
Materials can be classified based on physical properties.,True
Transparency is a property used to sort materials.,True
Solubility is a physical property.,True
Hardness is a physical property.,True
Metals and non-metals are basic material groups.,True
Glass is transparent.,True
Wood is opaque.,True
Sugar dissolves in water.,True
Salt is soluble in water.,True
Sand is insoluble in water.,True
Gold is a metal.,True
Plastic is non-metallic.,True
Copper is a good conductor of electricity.,True
Rubber is a poor conductor.,True
Materials can be sorted based on texture.,True
Materials can be sorted based on color.,True
All metals are hard.,False
All non-metals are soft.,False
Iron is magnetic.,True
Plastic is flexible.,True
Materials can be sorted into solids, liquids, and gases.,True
Water is a liquid at room temperature.,True
Oxygen is a gas at room temperature.,True
Ice is solid water.,True
Some materials float in water.,True
Some metals can float.,False
Density is used to sort materials.,True
All metals are shiny.,False
Some non-metals are shiny.,True
All liquids flow easily.,True
Viscosity affects flow of liquids.,True
Materials can be sorted by brittleness.,True
Some materials break easily.,True
Rubber is elastic.,True
Clay is mouldable.,True
Some metals can be hammered into sheets.,True
All materials are magnetic.,False
Copper is ductile.,True
Glass is brittle.,True
All solids have definite shape.,True
Liquids take shape of container.,True
Gases fill the container completely.,True
Transparency distinguishes clear and opaque materials.,True
Solubility distinguishes soluble and insoluble materials.,True
Texture distinguishes smooth and rough materials.,True
Magnetic and non-magnetic materials can be separated using a magnet.,True
Metals are generally conductors of heat and electricity.,True
Non-metals are poor conductors.,True
Some metals are malleable.,True
Some materials are flexible.,True
Sorting materials makes work easier.,True
Some materials can belong to more than one group.,True
