Question,Answer
Light is a form of energy.,True
Sun is a natural source of light.,True
Moon is a luminous object.,False
Objects can be seen because of light.,True
A shadow is formed when light is blocked.,True
Reflection is the bouncing back of light.,True
Plane mirror gives virtual image.,True
Plane mirror gives erect image.,True
Plane mirror forms same size image.,True
Rough surface gives diffused reflection.,True
Smooth surface gives clear reflection.,True
Opaque objects form shadows.,True
Transparent objects do not form shadows.,True
Translucent objects form faint shadows.,True
Concave mirror can give magnified image.,True
Convex mirror gives diminished image.,True
Concave mirror is used by dentists.,True
Convex mirror is used as security mirror.,True
Light travels in straight line.,True
Lateral inversion occurs in plane mirror.,True
Pinhole camera forms inverted image.,True
Transparent objects allow light to pass through.,True
Translucent objects allow partial light.,True
Opaque objects do not allow light.,True
Shadows can be bigger or smaller.,True
Umbra is complete shadow.,True
Penumbra is partial shadow.,True
Reflection helps us see ourselves.,True
Mirror image is virtual.,True
Mirror image cannot be caught on screen.,True
Convex lens converges light.,False
Concave lens diverges light.,False
Light can be blocked by opaque objects.,True
Reflection can be seen on plane mirror.,True
Shadows change with distance from light.,True
Sunlight is white light.,True
Moon shines due to reflected sunlight.,True
Objects appear due to reflected light.,True
Plane mirror does not magnify.,True
Plane mirror does not invert vertically.,True
Concave mirror can focus light.,True
Convex mirror spreads light.,True
Light is necessary for vision.,True
Reflection occurs on smooth surface.,True
Shadow formation depends on object and light.,True
Faint shadow occurs with translucent object.,True
Strongest reflection occurs at poles of magnet.,False
Light can be refracted.,True
Sunlight produces shadows during day.,True
Light can be absorbed, reflected, or transmitted.,True
