Question,Answer
Water is essential for all living organisms.,True
Water exists in solid, liquid, and gas forms.,True
Ice is solid water.,True
Water vapour is gaseous water.,True
Liquid water has a definite volume.,True
Water has no taste or smell.,True
Water can dissolve many substances.,True
Water is called a universal solvent.,True
Salt dissolves in water.,True
Sugar dissolves in water.,True
Oil does not dissolve in water.,True
Water expands on freezing.,True
Ice floats on water.,True
Boiling point of water is 100°C.,True
Melting point of ice is 0°C.,True
Water boils faster at higher temperatures.,True
Water can be purified by filtration.,True
Distillation can purify water.,True
Water pollution harms living organisms.,True
Rainwater is relatively pure.,True
Water is used in agriculture.,True
Water is used in industries.,True
Water is used for domestic purposes.,True
Water helps in digestion.,True
Water maintains body temperature.,True
Water carries nutrients in plants.,True
Transpiration releases water from plants.,True
Condensation converts water vapour to liquid.,True
Evaporation converts liquid water to vapour.,True
Water cycle includes evaporation and precipitation.,True
Glaciers store freshwater.,True
Oceans contain saltwater.,True
Water is incompressible.,True
Water is a renewable resource.,True
Groundwater is an important source of water.,True
Well water can be contaminated.,True
Rivers and lakes provide freshwater.,True
Boiling water kills microbes.,True
Chlorination makes water safe to drink.,True
Sedimentation removes suspended particles.,True
Water has cohesive and adhesive properties.,True
Surface tension is due to cohesion.,True
Capillary action is due to adhesion and cohesion.,True
Water can form hydrogen bonds.,True
Water has high specific heat capacity.,True
Ice has lower density than liquid water.,True
Water is polar in nature.,True
Water is transparent.,True
Water is tasteless.,True
Water is odourless.,True
Water supports aquatic life.,True
Drinking polluted water causes diseases.,True
