Question,Answer
Electric current is the flow of electric charge.,True
Electricity can flow through metals.,True
Copper is a good conductor of electricity.,True
Rubber is an insulator.,True
A circuit is a closed path for current.,True
Open circuit does not allow current to flow.,True
Switch is used to open or close a circuit.,True
A battery provides electric energy.,True
Voltage is the potential difference across a component.,True
Current is measured in amperes.,True
Voltage is measured in volts.,True
Resistance opposes the flow of current.,True
Ohm is the unit of resistance.,True
Series circuits have components connected one after another.,True
Parallel circuits have components connected in separate branches.,True
Current is the same in all parts of a series circuit.,True
Voltage divides in a series circuit.,True
Current divides in a parallel circuit.,True
Short circuit is dangerous.,True
Fuse protects electrical circuits.,True
Switch off electrical appliances when not in use.,True
Electric current can produce heat.,True
Electric current can produce light.,True
Electric current can produce magnetism.,True
Dry cells are a source of direct current.,True
Alternating current changes direction periodically.,True
Direct current flows in one direction.,True
Insulators prevent electric shocks.,True
Conductors allow electric current to pass.,True
Circuit diagram uses symbols for components.,True
Bulb glows when current passes through it.,True
Wire connects components in a circuit.,True
Battery has positive and negative terminals.,True
Electricity can be generated using generators.,True
Electrical energy is converted to light and heat in bulbs.,True
Switch breaks the circuit when open.,True
Electric current flows only in closed circuits.,True
Parallel circuits are safer than series circuits.,True
Series circuits stop working if one component fails.,True
Electrical wires are coated with plastic.,True
Current can produce chemical changes.,True
Galvanic cells produce electricity chemically.,True
Electrolytes conduct electricity.,True
Water with impurities conducts electricity.,True
Pure water does not conduct electricity.,True
Overloading a circuit can cause fire.,True
Earth wire protects from electric shocks.,True
Fuses melt when current is too high.,True
Electricity can be dangerous.,True
Safety rules must be followed while using electricity.,True
Short-circuiting can damage appliances.,True
