Question,Answer
Air is all around us.,True
Air has weight.,True
Air has volume.,True
Air has no color.,True
Air has no smell.,True
Air has no taste.,True
Air is a mixture of gases.,True
Nitrogen is the major gas in air.,True
Oxygen is essential for breathing.,True
Carbon dioxide is present in small amount.,True
Argon is a trace gas in air.,True
Air supports burning.,True
Air does not support burning in absence of oxygen.,True
Air occupies space.,True
Air exerts pressure.,True
Air is necessary for plants.,True
Air helps in pollination.,True
Air helps in dispersing seeds.,True
Wind is moving air.,True
Air contains dust and water vapor.,True
Air pollution harms life.,True
Clean air is necessary for health.,True
Air expands on heating.,True
Air contracts on cooling.,True
Hot air rises.,True
Cold air sinks.,True
Air has mass.,True
Air pressure is due to weight of air.,True
Oxygen is used by animals.,True
Plants take carbon dioxide from air.,True
Air is necessary for fire.,True
Air is invisible.,True
Air can be felt.,True
Air can move objects like kite.,True
Air can be compressed.,True
Air can be expanded.,True
Wind can erode soil.,True
Air provides buoyancy.,True
Air helps in sound propagation.,True
Air helps in flight of birds.,True
Air helps in flight of airplanes.,True
Breathing uses oxygen from air.,True
Air is part of water cycle.,True
Air contains 21% oxygen.,True
Air contains 78% nitrogen.,True
Air contains small amount of carbon dioxide.,True
Air helps in cooling by wind.,True
Air can carry seeds and pollen.,True
Air quality affects human health.,True
Air can be filtered to remove dust.,True
Air is essential for combustion.,True
