Question,Answer
Mixtures can be separated into individual components.,True
Filtration is used to separate insoluble solids from liquids.,True
Evaporation is used to obtain dissolved solids from solution.,True
Sedimentation is letting heavy particles settle down.,True
Decantation is pouring off the liquid carefully.,True
Magnet is used to separate magnetic materials.,True
Centrifugation is used in laboratories to separate liquids and solids.,True
Sieving is used to separate coarse and fine particles.,True
Chromatography separates components based on solubility.,True
Mixtures are made of two or more substances.,True
All mixtures can be separated easily.,False
Filtration does not work for dissolved substances.,True
Evaporation produces solid residue.,True
Decantation is faster than filtration.,True
Magnetism separates only iron-containing materials.,True
Salt can be obtained from seawater by evaporation.,True
Sugar can be obtained from sugarcane juice by evaporation.,True
Centrifuge spins at high speed.,True
Paper chromatography is used to separate colored inks.,True
Mixtures are not chemical compounds.,True
Filtration leaves clear liquid called filtrate.,True
Residue remains on the filter paper.,True
Decantation does not remove all solids.,True
Mixtures of liquids can be separated by distillation.,True
Distillation produces pure liquids.,True
Mixtures of gases are difficult to separate.,True
Magnet cannot separate non-magnetic metals.,True
Sieving is used in flour industry.,True
Chromatography separates pigments.,True
Evaporation is slow for large amounts of solution.,True
Filtration cannot separate sugar from water.,True
Centrifugation speeds up sedimentation.,True
Decantation is suitable for muddy water.,True
Filtration requires filter paper.,True
Mixtures are physical combinations.,True
Chemical reactions are not needed to separate mixtures.,True
Magnet attracts iron filings.,True
Sand and water can be separated by filtration.,True
Salt and sand can be separated by dissolving salt in water and filtering.,True
Evaporation requires heat.,True
Distillation can separate alcohol and water.,True
Chromatography is used in labs for analysis.,True
Some methods are suitable only for certain mixtures.,True
All separation methods require special equipment.,False
Mixtures retain properties of individual substances.,True
Sedimentation and decantation are used in water treatment.,True
Separation of substances is important in daily life.,True
Oil and water can be separated by a separating funnel.,True
Magnet cannot separate copper and aluminum.,True
Evaporation does not recover liquid.,True
