Question,Answer
A magnet attracts iron.,True
Magnets attract all metals.,False
Magnets have two poles.,True
The two poles of a magnet are north and south.,True
Like poles repel each other.,True
Unlike poles attract each other.,True
Magnetism is a property of magnets.,True
A freely suspended magnet always points north-south.,True
Magnets can attract steel.,True
Magnets cannot attract wood.,True
Breaking a magnet produces two smaller magnets.,True
Magnetic field is the area around a magnet where force is felt.,True
Bar magnet is straight in shape.,True
Horseshoe magnet is U-shaped.,True
Magnets lose strength when heated strongly.,True
Magnets lose strength if dropped.,True
Soft iron can be used as a keeper.,True
A compass needle is a small magnet.,True
Magnets are used in electric bells.,True
Magnets are used in refrigerators.,True
Magnetic force acts at a distance.,True
Earth behaves like a magnet.,True
North pole of Earth attracts south pole of a magnet.,True
Magnet can attract a pin through paper.,True
Plastic is not attracted by a magnet.,True
Copper is not magnetic.,True
Steel can be attracted by a magnet.,True
Iron fillings can be separated using a magnet.,True
Lodestone is a natural magnet.,True
Artificial magnets are man-made.,True
Magnet can lose magnetism over time.,True
Magnets are used in speakers.,True
A magnet can attract paper clips.,True
Magnets can attract some coins.,False
All magnets are made of iron.,False
Magnet can attract a nail.,True
Magnets are used in compasses.,True
Two north poles repel each other.,True
Two south poles repel each other.,True
A north and south pole attract.,True
Magnet attracts only magnetic materials.,True
Magnet attracts nails but not plastic.,True
Magnetism is stronger at poles.,True
Magnet attracts pins but not wood.,True
Magnet can attract pins even through cardboard.,True
Permanent magnets retain magnetism.,True
Temporary magnets lose magnetism quickly.,True
Electromagnets work on electricity.,True
Magnets are used in scrap yards.,True
Magnet can be used to lift heavy iron objects.,True
